state,step,trial,action,update_scale,validation_source,bce_before,bce_after,bce_delta,auc_before,auc_after,auc_delta_pp,first_order_bce_delta,update_norm,validation_gradient_update_cosine,preclip_norm,case
rank0_best,4000,1,A_task,1.0,B,0.1671529501676559,0.1719744332134723,0.0048214830458164,0.9632002804279328,0.9624245977401732,-0.0775682687759404,0.0026916763729881,0.0555137364849451,0.2501353246954523,0.2410853654146194,0
rank0_best,4000,1,B_task,1.0,A,0.0863202128559351,0.0871722619980573,0.0008520491421222,0.9874890720844268,0.9870138738155364,-0.0475198268890419,-0.0013720450888538,0.0580594010475602,-0.2118760565732768,0.2223296016454696,0
rank0_best,4000,1,B_task,1.0,B,0.1671529501676559,0.1717601962387562,0.0046072460711002,0.9632002804279328,0.9626195964813232,-0.0580683946609372,0.0024139368521637,0.0580594010475602,0.2144894813002659,0.2223296016454696,0
rank0_best,4000,2,A_task,1.0,A,0.0863202128559351,0.0860995329916477,-0.0002206798642873,0.9874890720844268,0.9873718800544738,-0.0117192029953083,-0.0005933790947713,0.047508728634024,-0.1119811393880959,0.1125955581665039,0
rank0_best,4000,2,A_task,1.0,B,0.1671529501676559,0.1683183215558528,0.0011653713881969,0.9632002804279328,0.96308482170105,-0.0115458726882788,0.000837237245127,0.047508728634024,0.0909133742217499,0.1125955581665039,0
rank0_best,4000,2,B_task,1.0,A,0.0863202128559351,0.086769925802946,0.0004497129470109,0.9874890720844268,0.9870896759033202,-0.0399396181106737,-0.0010658697352721,0.0547592997518295,-0.1745148120685241,0.1743417829275131,0
rank0_best,4000,2,B_task,1.0,B,0.1671529501676559,0.1702842555940151,0.0031313054263591,0.9632002804279328,0.962639267683029,-0.0561012744903721,0.0018199088985927,0.0547592997518295,0.171452731308363,0.1743417829275131,0
rank0_best,4000,3,A_task,1.0,A,0.0863202128559351,0.0866082075983285,0.0002879947423934,0.9874890720844268,0.9871662061214448,-0.0322865962982144,-0.0011654116712839,0.0518143446548115,-0.2016579752960287,0.1770318746566772,0
rank0_best,4000,3,A_task,1.0,B,0.1671529501676559,0.1698961548507213,0.0027432046830653,0.9632002804279328,0.96272687458992,-0.0473405838012697,0.0017430845641845,0.0518143446548115,0.1735485912659072,0.1770318746566772,0
rank0_best,4000,3,B_task,1.0,A,0.0863202128559351,0.0864576831459999,0.0001374702900648,0.9874890720844268,0.9871870038509368,-0.0302068233489993,-0.0008009022172322,0.0505990850647166,-0.1419132287029502,0.1343473196029663,0
rank0_best,4000,3,B_task,1.0,B,0.1671529501676559,0.1692117780447006,0.0020588278770446,0.9632002804279328,0.9629128742218016,-0.0287406206130991,0.0012722252779678,0.0505990850647166,0.1297101619894873,0.1343473196029663,0
rank0_best,4000,4,A_task,1.0,A,0.0863202128559351,0.0876165691763162,0.0012963563203811,0.9874890720844268,0.986967894554138,-0.0521177530288796,-0.0014168740107854,0.0539568294693597,-0.2354349104582516,0.2198999673128128,0
rank0_best,4000,4,A_task,1.0,B,0.1671529501676559,0.171489630639553,0.0043366804718971,0.9632002804279328,0.9625580401420594,-0.0642240285873341,0.0024909026193016,0.0539568294693597,0.2381567923144502,0.2198999673128128,0
rank0_best,4000,4,B_task,1.0,A,0.0863202128559351,0.0865525636821985,0.0002323508262634,0.9874890720844268,0.987143907546997,-0.0345164537429942,-0.0006676941207621,0.0512032638020195,-0.1169138484431702,0.1346219331026077,0
rank0_best,4000,4,B_task,1.0,B,0.1671529501676559,0.1690024197101593,0.0018494695425033,0.9632002804279328,0.962784249305725,-0.0416031122207671,0.0012132241357544,0.0512032638020195,0.1222351309622906,0.1346219331026077,0
rank0_best,4000,5,A_task,1.0,A,0.0863202128559351,0.0864550724625587,0.0001348596066236,0.9874890720844268,0.9872109491825104,-0.0278122901916644,-0.0010742248878346,0.0501232521635246,-0.1921507204582917,0.1577386111021042,0
rank0_best,4000,5,A_task,1.0,B,0.1671529501676559,0.1695758447051048,0.0024228945374488,0.9632002804279328,0.9628533685207366,-0.0346911907196156,0.0015542585356012,0.0501232521635246,0.1599693074714364,0.1577386111021042,0
rank0_best,4000,5,B_task,1.0,A,0.0863202128559351,0.0864043049514293,8.40920954942731e-05,0.9874890720844268,0.9872017998695374,-0.0287272214889555,-0.0008840096411849,0.0509350066096849,-0.1556061235014926,0.1396977305412292,0
rank0_best,4000,5,B_task,1.0,B,0.1671529501676559,0.1690978854894638,0.0019449353218078,0.9632002804279328,0.9629313397407532,-0.0268940687179641,0.0012074259312595,0.0509350066096849,0.1222916422604867,0.1396977305412292,0
rank0_best,4000,6,A_task,1.0,A,0.0863202128559351,0.0862071201205253,-0.0001130927354097,0.9874890720844268,0.9872452347278594,-0.0243837356567522,-0.00106848817303,0.0492591522901024,-0.1944772633513729,0.1489834040403366,0
rank0_best,4000,6,A_task,1.0,B,0.1671529501676559,0.1694956436753273,0.0023426935076713,0.9632002804279328,0.9628651025295258,-0.0335177898406868,0.0015154710518319,0.0492591522901024,0.1587133127598168,0.1489834040403366,0
rank0_best,4000,6,B_task,1.0,A,0.0863202128559351,0.0864569544792175,0.0001367416232824,0.9874890720844268,0.987198942899704,-0.0290129184722931,-0.0011621318033969,0.0540545454466795,-0.1927565815561207,0.192443385720253,0
rank0_best,4000,6,B_task,1.0,B,0.1671529501676559,0.1705631151795387,0.0034101650118828,0.9632002804279328,0.9629191064834596,-0.0281173944473134,0.0019113825576088,0.0540545454466795,0.1824181488187941,0.192443385720253,0
rank0_best,4000,7,A_task,1.0,A,0.0863202128559351,0.088124955445528,0.0018047425895929,0.9874890720844268,0.9868978557586672,-0.0591216325759869,-0.0016458477233902,0.0560050089838649,-0.2634807122365459,0.2566122710704803,0
rank0_best,4000,7,A_task,1.0,B,0.1671529501676559,0.1721502922475338,0.0049973420798778,0.9632002804279328,0.9624129881858824,-0.0787292242050208,0.0027849561225406,0.0560050089838649,0.2565335264599283,0.2566122710704803,0
rank0_best,4000,7,B_task,1.0,A,0.0863202128559351,0.0865938417613506,0.0002736289054155,0.9874890720844268,0.987151204109192,-0.0337867975235051,-0.0009019926514218,0.0528232895442994,-0.1530959158171514,0.1490557044744491,0
rank0_best,4000,7,B_task,1.0,B,0.1671529501676559,0.1698865734040737,0.0027336232364177,0.9632002804279328,0.9627803452014924,-0.0419935226440348,0.0016474813097719,0.0528232895442994,0.1608969080909457,0.1490557044744491,0
initial,0,0,A_task,0.1,A,0.159637475758791,0.1604428127408027,0.0008053369820117,0.9597534322738648,0.959455417394638,-0.029801487922676,0.0007290884237699,0.0052107354574207,0.357650913573012,0.4013706147670746,1
initial,0,0,A_task,0.1,B,0.3257745638489724,0.3308991402387619,0.0051245763897894,0.8787058432102204,0.8772037136554718,-0.1502129554748599,0.0050605362272607,0.0052107354574207,0.336085446623042,0.4013706147670746,1
initial,0,0,A_task,0.25,A,0.159637475758791,0.1619314849376678,0.0022940091788768,0.9597534322738648,0.9589805366992952,-0.077289557456972,0.0018227210282589,0.013026838419825,0.3576509136001171,0.4013706147670746,1
initial,0,0,A_task,0.25,B,0.3257745638489724,0.3388135716319084,0.0130390077829359,0.8787058432102204,0.8749051530361175,-0.3800690174102894,0.0126513403520546,0.013026838419825,0.3360854466544016,0.4013706147670746,1
initial,0,0,A_task,0.5,A,0.159637475758791,0.1651334039866924,0.0054959282279014,0.9597534322738648,0.9581109251976012,-0.1642507076263455,0.0036454420565179,0.0260536768396501,0.3576509136001171,0.4013706147670746,1
initial,0,0,A_task,0.5,B,0.3257745638489724,0.3525561645627021,0.0267816007137297,0.8787058432102204,0.8709669015407562,-0.7738941669464205,0.0253026807041092,0.0260536768396501,0.3360854466544016,0.4013706147670746,1
initial,0,0,B_task,0.1,A,0.159637475758791,0.1589547246694565,-0.0006827510893344,0.9597534322738648,0.9600641338825224,0.0310701608657759,-0.0007694855425038,0.0069833568590974,-0.2816530055526166,2.8238604068756104,1
initial,0,0,B_task,0.1,B,0.3257745638489724,0.3165490269660949,-0.0092255368828774,0.8787058432102204,0.8814865608215332,0.2780717611312822,-0.0094966853173827,0.0069833568590974,-0.47060875841471,2.8238604068756104,1
initial,0,0,B_task,0.25,A,0.159637475758791,0.158264173567295,-0.0013733021914959,0.9597534322738648,0.9604888603687286,0.0735428094863821,-0.001923713823615,0.0174583918499449,-0.2816530055774334,2.8238604068756104,1
initial,0,0,B_task,0.25,B,0.3257745638489724,0.3038084030151368,-0.0219661608338356,0.8787058432102204,0.885452541589737,0.674669837951658,-0.023741712889698,0.0174583918499449,-0.4706087584388588,2.8238604068756104,1
initial,0,0,B_task,0.5,A,0.159637475758791,0.1580604985356331,-0.0015769772231579,0.9597534322738648,0.961096200466156,0.1342768192291177,-0.00384742764723,0.0349167836998899,-0.2816530055774334,2.8238604068756104,1
initial,0,0,B_task,0.5,B,0.3257745638489724,0.2857797250151633,-0.039994838833809,0.8787058432102204,0.8915423395633699,1.283649635314954,-0.0474834257793961,0.0349167836998899,-0.4706087584388588,2.8238604068756104,1
initial,0,0,momentum_only,0.1,A,0.159637475758791,0.15992087200284,0.000283396244049,0.9597534322738648,0.959660260438919,-0.0093171834945726,0.0002686407181713,0.0038691050189752,0.1774759391703526,0.0,1
initial,0,0,momentum_only,0.1,B,0.3257745638489724,0.3287097468972206,0.0029351830482481,0.8787058432102204,0.8779168326854706,-0.0789010524749778,0.0029086471192795,0.0038691050189752,0.2601553198338664,0.0,1
initial,0,0,momentum_only,0.25,A,0.159637475758791,0.160400316119194,0.000762840360403,0.9597534322738648,0.959509232521057,-0.0244199752807761,0.0006716017839839,0.0096727623809721,0.1774759392003821,0.0,1
initial,0,0,momentum_only,0.25,B,0.3257745638489724,0.3332103833556175,0.0074358195066451,0.8787058432102204,0.8767085156440735,-0.19973275661469,0.0072716176759466,0.0096727623809721,0.2601553199372792,0.0,1
initial,0,0,momentum_only,0.5,A,0.159637475758791,0.161342104524374,0.001704628765583,0.9597534322738648,0.9592209258079528,-0.0532506465911852,0.0013432035679679,0.0193455247619442,0.1774759392003821,0.0,1
initial,0,0,momentum_only,0.5,B,0.3257745638489724,0.3409583777189255,0.0151838138699531,0.8787058432102204,0.8746364254951478,-0.4069417715072632,0.0145432353518932,0.0193455247619442,0.2601553199372792,0.0,1
initial,0,1,A_task,0.1,A,0.159637475758791,0.1604736529290676,0.0008361771702766,0.9597534322738648,0.9594457986354828,-0.0307633638382043,0.0007531118035543,0.0052773162998472,0.3647745167784803,0.4468609392642975,1
initial,0,1,A_task,0.1,B,0.3257745638489724,0.3308476716279983,0.0050731077790259,0.8787058432102204,0.8772033751010895,-0.1502468109130905,0.0050141487745732,0.0052773162998472,0.3288033886474832,0.4468609392642975,1
initial,0,1,A_task,0.25,A,0.159637475758791,0.1620322264730929,0.0023947507143019,0.9597534322738648,0.9589541263580325,-0.0799305915832437,0.0018827794770028,0.0131932905238516,0.3647745168435048,0.4468609392642975,1
initial,0,1,A_task,0.25,B,0.3257745638489724,0.3386676385998726,0.0128930747509001,0.8787058432102204,0.8749070379734039,-0.3798805236816527,0.012535371724076,0.0131932905238516,0.3288033887039043,0.4468609392642975,1
initial,0,1,A_task,0.5,A,0.159637475758791,0.1654063060879707,0.0057688303291796,0.9597534322738648,0.9580503041744232,-0.1703128099441508,0.0037655589540057,0.0263865810477033,0.3647745168435048,0.4468609392642975,1
initial,0,1,A_task,0.5,B,0.3257745638489724,0.3521991983056069,0.0264246344566345,0.8787058432102204,0.8709800128936768,-0.7725830316543614,0.025070743448152,0.0263865810477033,0.3288033887039043,0.4468609392642975,1
initial,0,1,B_task,0.1,A,0.159637475758791,0.1589383453130722,-0.0006991304457187,0.9597534322738648,0.9600673172473908,0.0313884973525913,-0.0007867895498534,0.0068819362267489,-0.2922308762839037,2.8785359859466553,1
initial,0,1,B_task,0.1,B,0.3257745638489724,0.3166121676564217,-0.0091623961925506,0.8787058432102204,0.8814467601776124,0.2740916967391982,-0.0094295481793363,0.0068819362267489,-0.474168209823623,2.8785359859466553,1
initial,0,1,B_task,0.25,A,0.159637475758791,0.158226541429758,-0.0014109343290329,0.9597534322738648,0.960497447013855,0.0744014739990195,-0.0019669738405708,0.0172048402710749,-0.2922308762474815,2.8785359859466553,1
initial,0,1,B_task,0.25,B,0.3257745638489724,0.3039511561393737,-0.0218234077095986,0.8787058432102204,0.8853579411506654,0.6652097940444968,-0.023573870042632,0.0172048402710749,-0.4741682098153612,2.8785359859466553,1
initial,0,1,B_task,0.5,A,0.159637475758791,0.1579935625195503,-0.0016439132392406,0.9597534322738648,0.961114944934845,0.1361512660980168,-0.0039339476811417,0.0344096805421498,-0.2922308762474815,2.8785359859466553,1
initial,0,1,B_task,0.5,B,0.3257745638489724,0.2860069468617439,-0.0397676169872285,0.8787058432102204,0.8913737688064576,1.2667925596237195,-0.047147740085264,0.0344096805421498,-0.4741682098153612,2.8785359859466553,1
initial,0,2,A_task,0.1,A,0.159637475758791,0.1602110430598259,0.0005735673010348,0.9597534322738648,0.9595410196781158,-0.0212412595749,0.0005308100898236,0.0047556299604438,0.2853049299905594,0.2724677324295044,1
initial,0,2,A_task,0.1,B,0.3257745638489724,0.3300954684615135,0.0043209046125411,0.8787058432102204,0.8774360673427581,-0.1269775867462241,0.0042721916671296,0.0047556299604438,0.3108814922180558,0.2724677324295044,1
initial,0,2,A_task,0.25,A,0.159637475758791,0.1612291648983955,0.0015916891396045,0.9597534322738648,0.9592031185626984,-0.0550313711166428,0.0013270252018245,0.0118890746965695,0.2853049300110898,0.2724677324295044,1
initial,0,2,A_task,0.25,B,0.3257745638489724,0.3367513880133629,0.0109768241643904,0.8787058432102204,0.8754932193756104,-0.3212623834609962,0.0106804789860568,0.0118890746965695,0.3108814922756905,0.2724677324295044,1
initial,0,2,A_task,0.5,A,0.159637475758791,0.1633334144949912,0.0036959387362002,0.9597534322738648,0.9585842039585112,-0.1169228315353487,0.002654050403649,0.0237781493931391,0.2853049300110898,0.2724677324295044,1
initial,0,2,A_task,0.5,B,0.3257745638489724,0.3482830584049225,0.0225084945559501,0.8787058432102204,0.8721678063869476,-0.6538036823272808,0.0213609579721136,0.0237781493931391,0.3108814922756905,0.2724677324295044,1
initial,0,2,B_task,0.1,A,0.159637475758791,0.1589490927755832,-0.0006883829832077,0.9597534322738648,0.9600652520656584,0.0311819791793732,-0.0007746134955938,0.007417411403753,-0.2669382768476209,3.0038607120513916,1
initial,0,2,B_task,0.1,B,0.3257745638489724,0.316530467569828,-0.0092440962791444,0.8787058432102204,0.8814949378967285,0.278909468650812,-0.0095177264216913,0.007417411403753,-0.4440511951604609,3.0038607120513916,1
initial,0,2,B_task,0.25,A,0.159637475758791,0.158248122036457,-0.0013893537223339,0.9597534322738648,0.9604917702674864,0.0738337993621662,-0.0019365337059504,0.0185435281899291,-0.2669382768926911,3.0038607120513916,1
initial,0,2,B_task,0.25,B,0.3257745638489724,0.3037724748253822,-0.0220020890235901,0.8787058432102204,0.885468290090561,0.6762446880340667,-0.0237943156472415,0.0185435281899291,-0.4440511952150139,3.0038607120513916,1
initial,0,2,B_task,0.5,A,0.159637475758791,0.1580200865864753,-0.0016173891723156,0.9597534322738648,0.9611020948886873,0.134866261482236,-0.0038730674119008,0.0370870563798582,-0.2669382768926911,3.0038607120513916,1
initial,0,2,B_task,0.5,B,0.3257745638489724,0.2857374876737594,-0.0400370761752129,0.8787058432102204,0.8915611276626587,1.2855284452438331,-0.0475886312944831,0.0370870563798582,-0.4440511952150139,3.0038607120513916,1
initial,0,3,A_task,0.1,A,0.159637475758791,0.1605703063309192,0.0009328305721282,0.9597534322738648,0.9594113914966584,-0.0342040777206342,0.0008327094288751,0.0056634521979594,0.3758291001939642,0.4961762726306915,1
initial,0,3,A_task,0.1,B,0.3257745638489724,0.3312673047184944,0.005492740869522,0.8787058432102204,0.8770700237751008,-0.1635819435119589,0.0054234030475952,0.0056634521979594,0.331392622058564,0.4961762726306915,1
initial,0,3,A_task,0.25,A,0.159637475758791,0.1623360462486743,0.0026985704898833,0.9597534322738648,0.958863515853882,-0.0889916419982927,0.0020817735362738,0.0141586302506547,0.3758291001935266,0.4961762726306915,1
initial,0,3,A_task,0.25,B,0.3257745638489724,0.3397521167993545,0.0139775529503821,0.8787058432102204,0.8745655169486999,-0.4140326261520499,0.0135585073855732,0.0141586302506547,0.3313926220702105,0.4961762726306915,1
initial,0,3,A_task,0.5,A,0.159637475758791,0.1662142127752303,0.0065767370164393,0.9597534322738648,0.9578549721240998,-0.1898460149765024,0.0041635470725477,0.0283172605013095,0.3758291001935266,0.4961762726306915,1
initial,0,3,A_task,0.5,B,0.3257745638489724,0.3544631630182266,0.0286885991692542,0.8787058432102204,0.8702777390480043,-0.8428104162216066,0.0271170147711465,0.0283172605013095,0.3313926220702105,0.4961762726306915,1
initial,0,3,B_task,0.1,A,0.159637475758791,0.1589376538991928,-0.0006998218595982,0.9597534322738648,0.9600706450939178,0.0317212820053036,-0.0007902760244533,0.0069221989642981,-0.2918185462162308,3.052398443222046,1
initial,0,3,B_task,0.1,B,0.3257745638489724,0.3165850400924682,-0.0091895237565041,0.8787058432102204,0.8814612064361572,0.2755363225936835,-0.0094560061640349,0.0069221989642981,-0.4727329371029081,3.052398443222046,1
initial,0,3,B_task,0.25,A,0.159637475758791,0.1582358337938785,-0.0014016419649124,0.9597534322738648,0.9605050652027132,0.0751632928848278,-0.0019756900268265,0.0173054971138053,-0.2918185461562065,3.052398443222046,1
initial,0,3,B_task,0.25,B,0.3257745638489724,0.3038831979036331,-0.0218913659453392,0.8787058432102204,0.8853961226940155,0.6690279483795081,-0.0236400149975821,0.0173054971138053,-0.4727329369654653,3.052398443222046,1
initial,0,3,B_task,0.5,A,0.159637475758791,0.158056316524744,-0.0015811592340469,0.9597534322738648,0.9611267807483674,0.1373348474502655,-0.0039513800536531,0.0346109942276106,-0.2918185461562065,3.052398443222046,1
initial,0,3,B_task,0.5,B,0.3257745638489724,0.2858811140060425,-0.0398934498429298,0.8787058432102204,0.891453082561493,1.2747239351272643,-0.0472800299951642,0.0346109942276106,-0.4727329369654653,3.052398443222046,1
initial,0,4,A_task,0.1,A,0.159637475758791,0.1602930910885334,0.0006556153297424,0.9597534322738648,0.959510133266449,-0.024329900741582,0.0006011742651562,0.0048196623692208,0.3188320169841753,0.322607547044754,1
initial,0,4,A_task,0.1,B,0.3257745638489724,0.3302375569939614,0.0044629931449889,0.8787058432102204,0.8774609515666961,-0.1244891643524259,0.0044129799140431,0.0048196623692208,0.3168600808376211,0.322607547044754,1
initial,0,4,A_task,0.25,A,0.159637475758791,0.161476906388998,0.001839430630207,0.9597534322738648,0.9591224262714386,-0.0631006002426159,0.0015029356371923,0.0120491557166535,0.3188320169940674,0.322607547044754,1
initial,0,4,A_task,0.25,B,0.3257745638489724,0.3371134266257286,0.0113388627767562,0.8787058432102204,0.8755633597373963,-0.3142483472824087,0.0110324495951609,0.0120491557166535,0.3168600808099316,0.322607547044754,1
initial,0,4,A_task,0.5,A,0.159637475758791,0.1639662623405456,0.0043287865817546,0.9597534322738648,0.958410436630249,-0.1342995643615729,0.0030058712743846,0.0240983114333071,0.3188320169940674,0.322607547044754,1
initial,0,4,A_task,0.5,B,0.3257745638489724,0.3490215271711349,0.0232469633221625,0.8787058432102204,0.8723280239105224,-0.637781929969794,0.0220648991903218,0.0240983114333071,0.3168600808099316,0.322607547044754,1
initial,0,4,B_task,0.1,A,0.159637475758791,0.1589432418346404,-0.0006942339241505,0.9597534322738648,0.9600670716762544,0.0313639402389487,-0.0007817949846604,0.0069407249995232,-0.2879162676361627,2.8153388500213623,1
initial,0,4,B_task,0.1,B,0.3257745638489724,0.3166028439998627,-0.0091717198491096,0.8787058432102204,0.8814469387531281,0.274109554290769,-0.0094378989667108,0.0069407249995232,-0.4705683137884774,2.8153388500213623,1
initial,0,4,B_task,0.25,A,0.159637475758791,0.1582379534840584,-0.0013995222747326,0.9597534322738648,0.9604969403743744,0.0743508100509604,-0.0019544874282421,0.0173518121997696,-0.28791626767658,2.8153388500213623,1
initial,0,4,B_task,0.25,B,0.3257745638489724,0.3039263442158698,-0.0218482196331025,0.8787058432102204,0.8853593056201934,0.6653462409972999,-0.0235947470100296,0.0173518121997696,-0.4705683137861049,2.8153388500213623,1
initial,0,4,B_task,0.5,A,0.159637475758791,0.1580145746469497,-0.0016229011118412,0.9597534322738648,0.9611146347522734,0.1361202478408651,-0.0039089748564843,0.0347036243995392,-0.28791626767658,2.8153388500213623,1
initial,0,4,B_task,0.5,B,0.3257745638489724,0.2859484568238258,-0.0398261070251465,0.8787058432102204,0.8913796656131745,1.2673822402954116,-0.0471894940200593,0.0347036243995392,-0.4705683137861049,2.8153388500213623,1
initial,0,5,A_task,0.1,A,0.159637475758791,0.160188802331686,0.000551326572895,0.9597534322738648,0.9595457882881164,-0.0207643985748351,0.0005122901070965,0.0046552157529387,0.2812900152433659,0.3091615438461303,1
initial,0,5,A_task,0.1,B,0.3257745638489724,0.3292689234018325,0.0034943595528601,0.8787058432102204,0.8776382706165313,-0.1067572593689059,0.0034662611490807,0.0046552157529387,0.2576758156073428,0.3091615438461303,1
initial,0,5,A_task,0.25,A,0.159637475758791,0.1611594967544078,0.0015220209956168,0.9597534322738648,0.959219962120056,-0.0533470153808668,0.0012807252454837,0.0116380391826385,0.2812900151817942,0.3091615438461303,1
initial,0,5,A_task,0.25,B,0.3257745638489724,0.3346151456236839,0.0088405817747114,0.8787058432102204,0.8760110874176026,-0.2694755792617798,0.0086656527234681,0.0116380391826385,0.257675815591544,0.3091615438461303,1
initial,0,5,A_task,0.5,A,0.159637475758791,0.1631504766643047,0.0035130009055137,0.9597534322738648,0.9586380851268768,-0.1115347146988021,0.0025614504909674,0.023276078365277,0.2812900151817942,0.3091615438461303,1
initial,0,5,A_task,0.5,B,0.3257745638489724,0.3437812685966492,0.0180067047476767,0.8787058432102204,0.8732390003204346,-0.5466842889785828,0.0173313054469363,0.023276078365277,0.257675815591544,0.3091615438461303,1
initial,0,5,B_task,0.1,A,0.159637475758791,0.1589502468705178,-0.0006872288882732,0.9597534322738648,0.9600648305416106,0.0311398267745843,-0.0007748403397791,0.0069989113107465,-0.2829827051240384,2.867666006088257,1
initial,0,5,B_task,0.1,B,0.3257745638489724,0.3165579229593276,-0.0092166408896447,0.8787058432102204,0.8814714004993439,0.2765557289123532,-0.0094851990629158,0.0069989113107465,-0.4689949357599188,2.867666006088257,1
initial,0,5,B_task,0.25,A,0.159637475758791,0.158256621658802,-0.0013808540999889,0.9597534322738648,0.9604907383918762,0.0737306118011371,-0.0019371008158719,0.0174972779759911,-0.2829827050851057,2.867666006088257,1
initial,0,5,B_task,0.25,B,0.3257745638489724,0.3038224026560783,-0.0219521611928941,0.8787058432102204,0.8854198770523072,0.6714033842086797,-0.0237129972487308,0.0174972779759911,-0.4689949357440769,2.867666006088257,1
initial,0,5,B_task,0.5,A,0.159637475758791,0.1580620624125004,-0.0015754133462906,0.9597534322738648,0.9610995378494264,0.1346105575561473,-0.0038742016317438,0.0349945559519823,-0.2829827050851057,2.867666006088257,1
initial,0,5,B_task,0.5,B,0.3257745638489724,0.2857817485928535,-0.0399928152561189,0.8787058432102204,0.8914909443855286,1.2785101175308178,-0.0474259944974616,0.0349945559519823,-0.4689949357440769,2.867666006088257,1
initial,0,6,A_task,0.1,A,0.159637475758791,0.1603578925132751,0.0007204167544841,0.9597534322738648,0.9594898438453674,-0.0263588428497385,0.0006595426193836,0.005031278441036,0.3350754991154265,0.3396195769309997,1
initial,0,6,A_task,0.1,B,0.3257745638489724,0.330675059556961,0.0049004957079886,0.8787058432102204,0.8773212602138519,-0.1384582996368455,0.0048392401751688,0.005031278441036,0.3328518828624272,0.3396195769309997,1
initial,0,6,A_task,0.25,A,0.159637475758791,0.1616629317402839,0.0020254559814929,0.9597534322738648,0.9590687086582184,-0.068472361564642,0.0016488565206248,0.0125781958878315,0.33507549918009,0.3396195769309997,1
initial,0,6,A_task,0.25,B,0.3257745638489724,0.3382407620549202,0.0124661982059477,0.8787058432102204,0.8752067563533783,-0.3499086856842082,0.0120981002351349,0.0125781958878315,0.3328518829662709,0.3396195769309997,1
initial,0,6,A_task,0.5,A,0.159637475758791,0.1644146800041199,0.0047772042453289,0.9597534322738648,0.9582945492267608,-0.1458883047103842,0.0032977130412497,0.025156391775663,0.33507549918009,0.3396195769309997,1
initial,0,6,A_task,0.5,B,0.3257745638489724,0.3513824090361594,0.025607845187187,0.8787058432102204,0.8715911154747009,-0.7114727735519466,0.0241962004702698,0.025156391775663,0.3328518829662709,0.3396195769309997,1
initial,0,6,B_task,0.1,A,0.159637475758791,0.158942686766386,-0.0006947889924049,0.9597534322738648,0.9600695779323576,0.0316145658492916,-0.0007840636920362,0.0069360379511108,-0.2889469028118447,2.8534398078918457,1
initial,0,6,B_task,0.1,B,0.3257745638489724,0.3166439667344093,-0.0091305971145631,0.8787058432102204,0.8814473865032195,0.2741543292999138,-0.0093928650584294,0.0069360379511108,-0.4686394191826436,2.8534398078918457,1
initial,0,6,B_task,0.25,A,0.159637475758791,0.1582432866096496,-0.0013941891491413,0.9597534322738648,0.9605024137496948,0.0748981475830135,-0.0019601591967445,0.0173400945792634,-0.2889469028706038,2.8534398078918457,1
initial,0,6,B_task,0.25,B,0.3257745638489724,0.3040125608444213,-0.021762003004551,0.8787058432102204,0.8853644466400146,0.6658603429794185,-0.0234821622416967,0.0173400945792634,-0.4686394191801278,2.8534398078918457,1
initial,0,6,B_task,0.5,A,0.159637475758791,0.1580519653856754,-0.0015855103731156,0.9597534322738648,0.961122143983841,0.1368711709976211,-0.003920318393489,0.0346801891585268,-0.2889469028706038,2.8534398078918457,1
initial,0,6,B_task,0.5,B,0.3257745638489724,0.2860726058483124,-0.03970195800066,0.8787058432102204,0.8913987219333648,1.2692878723144396,-0.0469643244833935,0.0346801891585268,-0.4686394191801278,2.8534398078918457,1
initial,0,7,A_task,0.1,A,0.159637475758791,0.1602994926273822,0.0006620168685912,0.9597534322738648,0.9595118517875671,-0.0241580486297632,0.0006091361895822,0.00475391084138,0.327522794678489,0.3211888074874878,1
initial,0,7,A_task,0.1,B,0.3257745638489724,0.3303693637251854,0.004594799876213,0.8787058432102204,0.8774526517391206,-0.1253191471099812,0.0045382917294456,0.00475391084138,0.3303646505101216,0.3211888074874878,1
initial,0,7,A_task,0.25,A,0.159637475758791,0.1614873945713043,0.0018499188125133,0.9597534322738648,0.9591285440921784,-0.0624888181686378,0.0015228404480411,0.0118847769006088,0.3275227946949223,0.3211888074874878,1
initial,0,7,A_task,0.25,B,0.3257745638489724,0.3374645814299583,0.0116900175809858,0.8787058432102204,0.8755364933013916,-0.3169349908828778,0.0113457291298276,0.0118847769006088,0.3303646505058947,0.3211888074874878,1
initial,0,7,A_task,0.5,A,0.159637475758791,0.1639706164598465,0.0043331407010555,0.9597534322738648,0.9584289541244506,-0.1324478149414165,0.0030456808960822,0.0237695538012177,0.3275227946949223,0.3211888074874878,1
initial,0,7,A_task,0.5,B,0.3257745638489724,0.3497935876250267,0.0240190237760543,0.8787058432102204,0.8722566781044006,-0.6449165105819832,0.0226914582596552,0.0237695538012177,0.3303646505058947,0.3211888074874878,1
initial,0,7,B_task,0.1,A,0.159637475758791,0.1589346766471863,-0.0007027991116047,0.9597534322738648,0.960068915605545,0.0315483331680188,-0.000791797282607,0.0068643149995418,-0.2948458119062754,2.8355982303619385,1
initial,0,7,B_task,0.1,B,0.3257745638489724,0.3166275292634964,-0.0091470345854759,0.8787058432102204,0.8814256303310395,0.2719787120819106,-0.0094128479073429,0.0068643149995418,-0.4745435013301421,2.8355982303619385,1
initial,0,7,B_task,0.25,A,0.159637475758791,0.1582224369049072,-0.0014150388538837,0.9597534322738648,0.9605015647411346,0.074813246726979,-0.0019794931719787,0.0171607872030071,-0.2948458118447689,2.8355982303619385,1
