model_id,seed,checkpoint_update,n_sources,sources,aliases,loss,accuracy,positive_probability,negative_probability,probability_margin
ordB_r7,39,20,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,1.4518698453903198,0.5744572612974379,0.7411650021870931,0.767170959048801,-0.0260059568617079
ordB_r7,39,60,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.11581655508942074,0.9712547130054898,0.8619311716821458,0.04229149905343851,0.8196396629015604
ordB_r7,39,180,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.0015237078073874323,0.9999996225039164,0.9982567893134223,0.001010232621208868,0.9972465568118625
ordB_r7,39,500,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.00018414972537862518,0.9999999933772616,0.9996902611520555,5.4809719845789256e-05,0.9996354447470771
ordB_r7,40,20,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.8926930626233419,0.690381646156311,0.8144828412267897,0.5968226227495406,0.21766021847724915
ordB_r7,40,60,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.031675458368327886,0.9953345192803277,0.9773954815334744,0.023489264357421134,0.9539062049653795
ordB_r7,40,180,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.0038707066119564437,0.9984894593556722,0.9956850608189901,0.0006354936742556876,0.9950495693418715
ordB_r7,40,500,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.00019782795650118915,0.9999999933772616,0.999630974398719,1.7984736802626838e-05,0.9996129870414734
ordB_r7,41,20,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,1.1607052352693346,0.517844001452128,0.7508093449804518,0.8024107350243462,-0.05160139004389445
ordB_r7,41,60,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.33471643014086616,0.8740789890289307,0.9547966718673706,0.2627105042338371,0.6920861734284295
ordB_r7,41,180,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.0030527871252464442,0.998502274354299,0.9962752262751261,0.0007204401753268838,0.995554784933726
ordB_r7,41,500,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.00031266661653717165,0.9999999933772616,0.999456352657742,6.52072816428194e-05,0.9993911451763577
ordC_r7,39,20,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,1.0434512098630269,0.6719447175661722,0.8173724214235941,0.6246728069252439,0.19269961449835035
ordC_r7,39,60,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.06215332138041655,0.9923345314131843,0.9573086963759528,0.0579727693564362,0.8993359274334378
ordC_r7,39,180,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.012281886063647107,0.9983952972624037,0.9955453409088982,0.00010777908523746444,0.9954375690884061
ordC_r7,39,500,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.010636713004209418,0.998467332786984,0.9966348078515794,8.899771934365062e-05,0.9965458114941915
ordC_r7,40,20,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.9920017123222351,0.6866493357552422,0.8102081086900499,0.6073656015925937,0.2028425070974562
ordC_r7,40,60,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.055034012663074665,0.9829676614867316,0.9493487344847785,0.01729417905314929,0.9320545461442735
ordC_r7,40,180,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.010967624777751754,0.9983658393224081,0.99461340241962,0.0006026332279260613,0.9940107729699876
ordC_r7,40,500,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.00889401188252729,0.9984795517391629,0.9967067042986552,4.428286377233803e-05,0.9966624246703254
ordC_r7,41,20,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,2.163895514276293,0.5394143594635857,0.8323879639307658,0.8750488426950243,-0.04266087876425849
ordC_r7,41,60,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.1669053691956732,0.9619123140970866,0.9690723684098985,0.10002024399323596,0.8690521253479851
ordC_r7,41,180,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.00868767240758138,0.9984218411975436,0.9956874516275194,0.00017293678999724053,0.9955145186848111
ordC_r7,41,500,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.00889768775042891,0.9984658294253879,0.9966807232962714,2.659468404747006e-05,0.996654126379225
ordA_r8,39,20,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,1.711901929643419,0.5444962845908271,0.7380974888801575,0.8365369174215529,-0.0984394285413954
ordA_r8,39,60,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.08818832132965326,0.9642236166530185,0.9653149313396878,0.07393216866896385,0.8913827670945061
ordA_r8,39,180,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.001970036116189375,0.9999981390105354,0.9979651901457045,0.0014362976702007775,0.9965288903978136
ordA_r8,39,500,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.0001889091614025852,0.9999999933772616,0.9996578229798211,3.018231706796036e-05,0.9996276431613498
ordA_r8,40,20,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,1.0722035765647888,0.7157698207431369,0.8337420556280348,0.5640992124875387,0.26964284314049614
ordA_r8,40,60,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.2728333111024565,0.9310058355331421,0.9617979592747159,0.13080331856488353,0.8309946457544962
ordA_r8,40,180,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.00210552378040221,0.9985042148166232,0.9971685409545898,0.00012114043622407028,0.9970474110709296
ordA_r8,40,500,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.0002380806325340422,0.9999999933772616,0.9995476404825846,1.082692324416712e-05,0.9995368123054504
ordA_r8,41,20,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.847101049290763,0.8730033371183608,0.8735092216067843,0.27972753677103257,0.5937816898028055
ordA_r8,41,60,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.41817351223693955,0.9040272831916809,0.9496334062682258,0.20269743560089004,0.7469359636306763
ordA_r8,41,180,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.003574648063982345,0.9984925587972006,0.9964161051644219,0.00032329811721057113,0.996092802948422
ordA_r8,41,500,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.0002875517317180412,0.9999999933772616,0.999469624625312,2.594259704361927e-05,0.9994436833593581
ordB_r8,39,20,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.8155297537644705,0.8407164745860629,0.8954641487863328,0.35123976568380993,0.544224394692315
ordB_r8,39,60,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.04024432832375169,0.9946117401123047,0.9543393519189622,0.018147867573942576,0.9361914859877692
ordB_r8,39,180,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.002485999219869781,0.9985076321495904,0.996900373035007,0.0006631068499700632,0.9962372647391425
ordB_r8,39,500,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0002564757639902382,0.9999999933772616,0.999548508061303,4.6553714188096113e-05,0.9995019502109952
ordB_r8,40,20,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,1.5416614876853094,0.5253692666689554,0.7671466999583774,0.8750902149412367,-0.1079435149828593
ordB_r8,40,60,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,1.0351869993739657,0.7739647626876831,0.9299776819017198,0.4169688953293694,0.5130087865723504
ordB_r8,40,180,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0014101942961133318,0.9999999933772616,0.9978010588222079,0.000102897176431169,0.9976981613371108
ordB_r8,40,500,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0002038388364300974,0.9999999933772616,0.9996112982432047,9.261111203448832e-06,0.9996020396550497
ordB_r8,41,20,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,1.2767330805460613,0.5734817186991373,0.8004102574454414,0.7646770278612772,0.03573322958416409
ordB_r8,41,60,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.22353788134124544,0.9629254076215956,0.9593469434314303,0.07684520600984494,0.8825017412503561
ordB_r8,41,180,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0008141974137490453,0.9999999933772616,0.9986905124452379,6.231286640614699e-05,0.9986282057232327
ordB_r8,41,500,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.00021040441763236432,0.9999999933772616,0.9996176626947191,2.862793207706697e-05,0.9995890458424886
ordC_r8,39,20,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,1.1197958125008478,0.6101591057247586,0.7862450016869439,0.7156064112981161,0.07063859038882786
ordC_r8,39,60,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.22630116219321886,0.9288005100356208,0.9697641465399001,0.1466021997233232,0.8231619397799174
ordC_r8,39,180,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.01817042467599903,0.9977695014741685,0.994041747517056,0.00018329816243244245,0.9938584433661567
ordC_r8,39,500,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.013882211915895622,0.998462008105384,0.9966669215096368,6.985518893258084e-06,0.9966599345207214
ordC_r8,40,20,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.8153015077114105,0.7406406005223592,0.8525249825583564,0.5275148749351501,0.32501010762320626
ordC_r8,40,60,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.1461730915018254,0.9716460108757019,0.9659509857495626,0.059536904187148645,0.9064140915870667
ordC_r8,40,180,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.008086435318242971,0.9984296096695794,0.9952652454376221,0.0001952518719008367,0.9950700004895529
ordC_r8,40,500,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.007313676275404962,0.9984837373097738,0.9966870148976644,1.7379564298320498e-05,0.9966696368323432
ordC_r8,41,20,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,1.143954144583808,0.5931263963381449,0.7446154488457574,0.7272559934192233,0.017359455426534016
ordC_r8,41,60,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.37866882234811783,0.9407128757900662,0.9454891350534227,0.12098322539693779,0.8245059119330512
ordC_r8,41,180,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.013195593926260093,0.9983556071917216,0.9952872594197592,3.844814811297207e-05,0.995248814423879
ordC_r8,41,500,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.012015923850210837,0.9984586238861084,0.9965482089254591,2.480795386400953e-05,0.9965234067704942
all9,39,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",1.71189945936203,0.544496648841434,0.7380967007742988,0.8365363081296285,-0.09843960735532972
all9,39,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.4030155965851413,0.9347893529468112,0.9738947947820028,0.14742408434136045,0.8264707194434272
all9,39,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.006363471523703386,0.9984769026438395,0.9947200881110297,0.0018830536436224873,0.9928370316823324
all9,39,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00035376480627746787,0.9999999933772616,0.9993856946627299,6.765274801523447e-05,0.9993180500136482
all9,40,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.7674157851272159,0.7369596030977037,0.7840269539091322,0.5361210538281335,0.24790590008099875
all9,40,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.6315545712908109,0.8303244246376885,0.9538396067089505,0.35913100259171593,0.5947086016337076
all9,40,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0019650070712992195,0.998511360751258,0.99692169825236,0.00018862553734935419,0.9967330760425992
all9,40,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00026863252565413457,0.9999999933772616,0.9994931154780917,1.5724460922683647e-05,0.9994773864746094
all9,41,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.9931461777951982,0.866995718744066,0.9019367893536886,0.2872796414626969,0.6146571437517802
all9,41,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.464722399910291,0.7974322504467435,0.9388977222972446,0.37548038197888267,0.5634173419740465
all9,41,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0065631101485147765,0.9984613060951233,0.9960395826233758,0.00020977156277189756,0.9958298140101962
all9,41,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00018579555954229617,0.9999999933772616,0.9996534122361077,1.2507166846297145e-05,0.9996409018834432
