,run_id,display_name,state,dataset,task_name,prefix,pretrained_model_run,n_shots,n_way,n_query,zero_shot,test_accuracy,train_accuracy,test_f1,test_roc_auc,created_at,steps,tags,input_dim,eval_only,shot_label,eval1_dataset,trained_on_display_name,month/day
1029,0d80fxre,eval_covid19_twitter_lp_to_covid19_twitter_nm_3shot_13_04_2026_22_05_27,finished,covid19_twitter,nm,eval_covid19_twitter_lp_to_covid19_twitter_nm_3shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,3.0,3.0,12.0,False,0.8041333333333334,,0.8040928966984144,0.942608751712963,2026-04-14 05:05:32+00:00,1.0,[],384.0,True,3.0,covid19_twitter,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1030,h36fjcwz,eval_midterm_lp_to_covid19_twitter_nm_3shot_13_04_2026_22_05_23,finished,covid19_twitter,nm,eval_midterm_lp_to_covid19_twitter_nm_3shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,3.0,3.0,12.0,False,0.6577555555555555,,0.657502304558032,0.8327435556481482,2026-04-14 05:05:28+00:00,1.0,[],384.0,True,3.0,covid19_twitter,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1031,fs7zzkmm,eval_covid19_twitter_lp_to_midterm_pl_3shot_13_04_2026_22_05_09,finished,midterm,pl,eval_covid19_twitter_lp_to_midterm_pl_3shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,3.0,2.0,12.0,False,0.5321916666666666,,0.5316491602773212,0.5417647380555556,2026-04-14 05:05:12+00:00,1.0,[],384.0,True,3.0,midterm,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1032,2zwloo74,eval_ukr_rus_twitter_lp_to_midterm_pl_3shot_13_04_2026_22_05_09,finished,midterm,pl,eval_ukr_rus_twitter_lp_to_midterm_pl_3shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,3.0,2.0,12.0,False,0.5616416666666667,,0.5609061845257473,0.5812649966666666,2026-04-14 05:05:11+00:00,1.0,[],384.0,True,3.0,midterm,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1033,e8bx3imo,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_3shot_13_04_2026_22_05_05,finished,ukr_rus_twitter,lp,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_3shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,3.0,1.0,12.0,False,0.8356833333333333,,0.8275162266659669,0.9210111806944444,2026-04-14 05:05:09+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1034,aifeu94b,eval_midterm_lp_to_midterm_lp_1shot_13_04_2026_22_05_03,finished,midterm,lp,eval_midterm_lp_to_midterm_lp_1shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,1.0,1.0,12.0,False,0.85835,,0.8614985985268235,0.9353564768055556,2026-04-14 05:05:05+00:00,1.0,[],384.0,True,1.0,midterm,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1035,7mshyyjc,eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_3shot_13_04_2026_22_04_57,finished,covid19_twitter,nm,eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_3shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,3.0,3.0,12.0,False,0.7555444444444445,,0.7553193913065851,0.9180292546296296,2026-04-14 05:05:01+00:00,1.0,[],384.0,True,3.0,covid19_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1036,mbnpaij6,eval_covid19_twitter_lp_to_covid19_twitter_pl_1shot_13_04_2026_22_04_39,finished,covid19_twitter,pl,eval_covid19_twitter_lp_to_covid19_twitter_pl_1shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.5526916666666667,,0.5518214533218666,0.5791663701388889,2026-04-14 05:04:43+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1037,guzw4ab5,eval_midterm_lp_to_covid19_twitter_pl_1shot_13_04_2026_22_04_35,finished,covid19_twitter,pl,eval_midterm_lp_to_covid19_twitter_pl_1shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.509575,,0.5093419374202747,0.5138600565277778,2026-04-14 05:04:40+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1038,3tum5ejc,eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_1shot_13_04_2026_22_04_07,finished,covid19_twitter,pl,eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.519,,0.5190080165330578,0.5234040086111111,2026-04-14 05:04:12+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1039,pam0oedh,eval_covid19_twitter_lp_to_covid19_twitter_lp_1shot_13_04_2026_22_03_49,finished,covid19_twitter,lp,eval_covid19_twitter_lp_to_covid19_twitter_lp_1shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,1.0,1.0,12.0,False,0.8624916666666667,,0.865935994410276,0.9427895295833332,2026-04-14 05:03:54+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1040,odgf64mo,eval_covid19_twitter_lp_to_midterm_lp_3shot_13_04_2026_22_03_52,finished,midterm,lp,eval_covid19_twitter_lp_to_midterm_lp_3shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,3.0,1.0,12.0,False,0.6896166666666667,,0.6162184441009789,0.7835197054166667,2026-04-14 05:03:54+00:00,1.0,[],384.0,True,3.0,midterm,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1041,80xpta0a,eval_ukr_rus_twitter_lp_to_midterm_lp_3shot_13_04_2026_22_03_52,finished,midterm,lp,eval_ukr_rus_twitter_lp_to_midterm_lp_3shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,3.0,1.0,12.0,False,0.7071,,0.6829514703229298,0.7662499675000001,2026-04-14 05:03:54+00:00,1.0,[],384.0,True,3.0,midterm,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1042,lojwmyqg,eval_midterm_lp_to_covid19_twitter_lp_1shot_13_04_2026_22_03_47,finished,covid19_twitter,lp,eval_midterm_lp_to_covid19_twitter_lp_1shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,1.0,1.0,12.0,False,0.5438666666666667,,0.5049741345005969,0.5882033234722223,2026-04-14 05:03:52+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1043,p9qpsn0t,eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_1shot_13_04_2026_22_03_16,finished,covid19_twitter,lp,eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,1.0,12.0,False,0.7566166666666667,,0.7351362135887112,0.8491070202777777,2026-04-14 05:03:21+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1044,rj649jcg,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_nm_3shot_13_04_2026_22_03_11,finished,ukr_rus_twitter,nm,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_nm_3shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,3.0,3.0,12.0,False,0.8131777777777778,,0.813161599748978,0.9482938363657408,2026-04-14 05:03:14+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1045,gyk95om1,eval_midterm_lp_to_midterm_nm_1shot_13_04_2026_22_03_03,finished,midterm,nm,eval_midterm_lp_to_midterm_nm_1shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,1.0,3.0,12.0,False,0.6678333333333333,,0.667756343208057,0.8603283962962963,2026-04-14 05:03:05+00:00,1.0,[],384.0,True,1.0,midterm,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1046,owl1v7c9,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_pl_1shot_13_04_2026_22_02_24,finished,ukr_rus_twitter,pl,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_pl_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.6499166666666667,,0.6496772794743074,0.7027799961111112,2026-04-14 05:02:28+00:00,1.0,[],384.0,True,1.0,ukr_rus_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1047,oslk9n7c,eval_midterm_lp_to_midterm_pl_0shot_13_04_2026_22_02_16,finished,midterm,pl,eval_midterm_lp_to_midterm_pl_0shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,0.0,2.0,12.0,True,0.17301666666666668,,0.1688052800857679,0.17890380611111112,2026-04-14 05:02:18+00:00,1.0,[],384.0,True,0.0,midterm,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1048,3toh6tus,eval_midterm_lp_to_covid19_twitter_nm_1shot_13_04_2026_22_01_59,finished,covid19_twitter,nm,eval_midterm_lp_to_covid19_twitter_nm_1shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,1.0,3.0,12.0,False,0.6064888888888889,,0.6056042261414828,0.7917739033333334,2026-04-14 05:02:03+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1049,t2th0vy1,eval_covid19_twitter_lp_to_covid19_twitter_nm_1shot_13_04_2026_22_01_58,finished,covid19_twitter,nm,eval_covid19_twitter_lp_to_covid19_twitter_nm_1shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,1.0,3.0,12.0,False,0.7557222222222222,,0.75559311418731,0.913687481527778,2026-04-14 05:02:02+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1050,0iyt5awd,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_1shot_13_04_2026_22_01_40,finished,ukr_rus_twitter,lp,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,1.0,12.0,False,0.8295666666666667,,0.8295098366122041,0.9144525515277778,2026-04-14 05:01:44+00:00,1.0,[],384.0,True,1.0,ukr_rus_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1051,uvzkx3k9,eval_covid19_twitter_lp_to_midterm_nm_3shot_13_04_2026_22_01_29,finished,midterm,nm,eval_covid19_twitter_lp_to_midterm_nm_3shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,3.0,3.0,12.0,False,0.6190388888888889,,0.6188665191473572,0.8217829702314815,2026-04-14 05:01:32+00:00,1.0,[],384.0,True,3.0,midterm,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1052,71xr4i8x,eval_ukr_rus_twitter_lp_to_midterm_nm_3shot_13_04_2026_22_01_29,finished,midterm,nm,eval_ukr_rus_twitter_lp_to_midterm_nm_3shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,3.0,3.0,12.0,False,0.6574388888888889,,0.6564113797137209,0.8586490098148148,2026-04-14 05:01:32+00:00,1.0,[],384.0,True,3.0,midterm,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1053,fh0n91sx,eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_1shot_13_04_2026_22_01_23,finished,covid19_twitter,nm,eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,3.0,12.0,False,0.7080777777777778,,0.7074498388439964,0.8787924652314816,2026-04-14 05:01:27+00:00,1.0,[],384.0,True,1.0,covid19_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1054,3yyi8loa,eval_midterm_lp_to_midterm_lp_0shot_13_04_2026_22_01_19,finished,midterm,lp,eval_midterm_lp_to_midterm_lp_0shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,0.0,1.0,12.0,True,0.6552666666666667,,0.6541541959971241,0.7185494570833333,2026-04-14 05:01:22+00:00,1.0,[],384.0,True,0.0,midterm,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1055,8zgiykmh,eval_covid19_twitter_nm_to_ukr_rus_twitter_nm_10shot_13_04_2026_22_01_15,finished,ukr_rus_twitter,nm,eval_covid19_twitter_nm_to_ukr_rus_twitter_nm_10shot,state/train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58/checkpoint/state_dict_40000.ckpt,10.0,3.0,12.0,False,0.9167611111111112,,0.9167568786444024,0.9864107173842592,2026-04-14 05:01:20+00:00,1.0,[],384.0,True,10.0,ukr_rus_twitter,train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58,4/14
1056,k0ns3f7x,eval_covid19_twitter_lp_to_covid19_twitter_pl_0shot_13_04_2026_22_01_13,finished,covid19_twitter,pl,eval_covid19_twitter_lp_to_covid19_twitter_pl_0shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,0.0,2.0,12.0,True,0.45450833333333335,,0.45431279541835823,0.4442071665277778,2026-04-14 05:01:18+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1057,8pup7832,eval_midterm_lp_to_covid19_twitter_pl_0shot_13_04_2026_22_01_13,finished,covid19_twitter,pl,eval_midterm_lp_to_covid19_twitter_pl_0shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,0.0,2.0,12.0,True,0.48580833333333334,,0.4860096462218964,0.4737514436111111,2026-04-14 05:01:18+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1058,ropxhh0b,eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_0shot_13_04_2026_22_00_37,finished,covid19_twitter,pl,eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_0shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,0.0,2.0,12.0,True,0.5095,,0.5096552758293207,0.5241856040277778,2026-04-14 05:00:41+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1059,wk70asbg,eval_covid19_twitter_lp_to_midterm_pl_1shot_13_04_2026_22_00_35,finished,midterm,pl,eval_covid19_twitter_lp_to_midterm_pl_1shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.5296,,0.5303514376996805,0.5386383004166666,2026-04-14 05:00:37+00:00,1.0,[],384.0,True,1.0,midterm,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1060,68w5s06j,eval_ukr_rus_twitter_lp_to_midterm_pl_1shot_13_04_2026_22_00_35,finished,midterm,pl,eval_ukr_rus_twitter_lp_to_midterm_pl_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.5249916666666666,,0.5236300425382552,0.5336479631944445,2026-04-14 05:00:37+00:00,1.0,[],384.0,True,1.0,midterm,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1061,8a5uefzq,eval_covid19_twitter_lp_to_covid19_twitter_lp_0shot_13_04_2026_22_00_28,finished,covid19_twitter,lp,eval_covid19_twitter_lp_to_covid19_twitter_lp_0shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,0.0,1.0,12.0,True,0.593925,,0.4857369004274181,0.6774616833333333,2026-04-14 05:00:33+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1062,j98purej,eval_midterm_lp_to_covid19_twitter_lp_0shot_13_04_2026_22_00_27,finished,covid19_twitter,lp,eval_midterm_lp_to_covid19_twitter_lp_0shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,0.0,1.0,12.0,True,0.5088666666666667,,0.4596200396097704,0.51674269375,2026-04-14 05:00:32+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1063,lwsusayd,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_nm_1shot_13_04_2026_22_00_00,finished,ukr_rus_twitter,nm,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_nm_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,3.0,12.0,False,0.7615888888888889,,0.7615668908146321,0.9155772946296296,2026-04-14 05:00:03+00:00,1.0,[],384.0,True,1.0,ukr_rus_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1064,abfankpz,eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_0shot_13_04_2026_21_59_51,finished,covid19_twitter,lp,eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_0shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,0.0,1.0,12.0,True,0.5636166666666667,,0.4348220260323354,0.6036695790277777,2026-04-14 04:59:56+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1065,yumr53fj,eval_covid19_twitter_nm_to_ukr_rus_twitter_pl_3shot_13_04_2026_21_59_40,finished,ukr_rus_twitter,pl,eval_covid19_twitter_nm_to_ukr_rus_twitter_pl_3shot,state/train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58/checkpoint/state_dict_40000.ckpt,3.0,2.0,12.0,False,0.594175,,0.592541771601168,0.62835520625,2026-04-14 04:59:45+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58,4/14
1066,oj4up51b,eval_midterm_lp_to_midterm_nm_0shot_13_04_2026_21_59_27,finished,midterm,nm,eval_midterm_lp_to_midterm_nm_0shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,0.0,3.0,12.0,True,0.33302777777777776,,0.3242487537420056,0.5012073919675926,2026-04-14 04:59:29+00:00,1.0,[],384.0,True,0.0,midterm,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1067,r134dq4h,eval_covid19_twitter_lp_to_midterm_lp_1shot_13_04_2026_21_59_26,finished,midterm,lp,eval_covid19_twitter_lp_to_midterm_lp_1shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,1.0,1.0,12.0,False,0.6960333333333333,,0.6784158834835047,0.7655375425,2026-04-14 04:59:28+00:00,1.0,[],384.0,True,1.0,midterm,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1068,4ndf25um,eval_ukr_rus_twitter_lp_to_midterm_lp_1shot_13_04_2026_21_59_25,finished,midterm,lp,eval_ukr_rus_twitter_lp_to_midterm_lp_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,1.0,12.0,False,0.7036166666666667,,0.6893256464011182,0.7654956706944445,2026-04-14 04:59:28+00:00,1.0,[],384.0,True,1.0,midterm,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1069,mc7idkai,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_pl_0shot_13_04_2026_21_59_16,finished,ukr_rus_twitter,pl,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_pl_0shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,0.0,2.0,12.0,True,0.67645,,0.6768324149756122,0.7248433756944443,2026-04-14 04:59:19+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1070,lm00127a,eval_midterm_lp_to_covid19_twitter_nm_0shot_13_04_2026_21_58_43,finished,covid19_twitter,nm,eval_midterm_lp_to_covid19_twitter_nm_0shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,0.0,3.0,12.0,True,0.33403333333333335,,0.2995901506731153,0.5026175830787037,2026-04-14 04:58:47+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/14
1071,zqi14vwf,eval_covid19_twitter_lp_to_covid19_twitter_nm_0shot_13_04_2026_21_58_41,finished,covid19_twitter,nm,eval_covid19_twitter_lp_to_covid19_twitter_nm_0shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,0.0,3.0,12.0,True,0.33513333333333334,,0.30312385837443334,0.5016384260185185,2026-04-14 04:58:46+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1072,p1udx626,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_0shot_13_04_2026_21_58_36,finished,ukr_rus_twitter,lp,eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_0shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,0.0,1.0,12.0,True,0.6288166666666667,,0.4866303997049467,0.704237538888889,2026-04-14 04:58:40+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1073,ez3mle6n,eval_covid19_twitter_nm_to_ukr_rus_twitter_lp_3shot_13_04_2026_21_58_14,finished,ukr_rus_twitter,lp,eval_covid19_twitter_nm_to_ukr_rus_twitter_lp_3shot,state/train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58/checkpoint/state_dict_40000.ckpt,3.0,1.0,12.0,False,0.5827666666666667,,0.6993779571054591,0.8108332540277778,2026-04-14 04:58:19+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58,4/14
1074,durgii2i,eval_midterm_nm_to_midterm_pl_10shot_13_04_2026_21_58_11,finished,midterm,pl,eval_midterm_nm_to_midterm_pl_10shot,state/train1_midterm_nm_1p5m_13_04_2026_18_03_58/checkpoint/state_dict_40000.ckpt,10.0,2.0,12.0,False,0.8977916666666667,,0.897765256024473,0.9623499869444444,2026-04-14 04:58:13+00:00,1.0,[],384.0,True,10.0,midterm,train1_midterm_nm_1p5m_13_04_2026_18_03_58,4/14
1075,w2iwnkx1,eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_0shot_13_04_2026_21_58_04,finished,covid19_twitter,nm,eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_0shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,0.0,3.0,12.0,True,0.3328111111111111,,0.32593552986073987,0.5012078806481481,2026-04-14 04:58:09+00:00,1.0,[],384.0,True,0.0,covid19_twitter,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
1076,zi3etp5k,eval_midterm_nm_to_covid19_twitter_pl_10shot_13_04_2026_21_57_32,finished,covid19_twitter,pl,eval_midterm_nm_to_covid19_twitter_pl_10shot,state/train1_midterm_nm_1p5m_13_04_2026_18_03_58/checkpoint/state_dict_40000.ckpt,10.0,2.0,12.0,False,0.5203416666666667,,0.5223042002439976,0.5288265245833335,2026-04-14 04:57:37+00:00,1.0,[],384.0,True,10.0,covid19_twitter,train1_midterm_nm_1p5m_13_04_2026_18_03_58,4/14
1077,oa8olm4n,eval_covid19_twitter_nm_to_covid19_twitter_pl_10shot_13_04_2026_21_57_32,finished,covid19_twitter,pl,eval_covid19_twitter_nm_to_covid19_twitter_pl_10shot,state/train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58/checkpoint/state_dict_40000.ckpt,10.0,2.0,12.0,False,0.6532833333333333,,0.6530115256951279,0.7091955040277776,2026-04-14 04:57:36+00:00,1.0,[],384.0,True,10.0,covid19_twitter,train1_covid19_twitter_nm_1p5m_13_04_2026_12_14_58,4/14
1078,xcxwfahp,eval_covid19_twitter_lp_to_midterm_nm_1shot_13_04_2026_21_57_20,finished,midterm,nm,eval_covid19_twitter_lp_to_midterm_nm_1shot,state/train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52/checkpoint/state_dict_28000.ckpt,1.0,3.0,12.0,False,0.5841444444444445,,0.5836052471044898,0.7893115643518517,2026-04-14 04:57:22+00:00,1.0,[],384.0,True,1.0,midterm,train1_covid19_twitter_lp_1p5m_13_04_2026_15_42_52,4/14
1079,s0rtv2z7,eval_ukr_rus_twitter_lp_to_midterm_nm_1shot_13_04_2026_21_57_19,finished,midterm,nm,eval_ukr_rus_twitter_lp_to_midterm_nm_1shot,state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt,1.0,3.0,12.0,False,0.6209833333333333,,0.6198173135291006,0.821713054050926,2026-04-14 04:57:21+00:00,1.0,[],384.0,True,1.0,midterm,train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47,4/14
