arm,training_seed,model_id,sources,checkpoint_step,checkpoint,checkpoint_sha256,training_revision,dataset,episodes,queries,episode_fingerprint,roc_auc,accuracy,f1,task,cross_graph_prob,emb_dim
mix_p025,0,paper_mech_mix_p025_step8000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_8000.ckpt,1b37cb6e72d813e8b25b8344d4b5f8017ffe86f1ab841d997fc558e38532341d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9364287764937788,0.8746744791666666,0.7823629169022046,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step8000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_8000.ckpt,1b37cb6e72d813e8b25b8344d4b5f8017ffe86f1ab841d997fc558e38532341d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98431396484375,0.98046875,0.9808429118773946,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step8000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_8000.ckpt,1b37cb6e72d813e8b25b8344d4b5f8017ffe86f1ab841d997fc558e38532341d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7848854064941406,0.6982421875,0.6919242273180458,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step8000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_8000.ckpt,1b37cb6e72d813e8b25b8344d4b5f8017ffe86f1ab841d997fc558e38532341d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6246607038709853,0.5953776041666666,0.543518178479618,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step8000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_8000.ckpt,1b37cb6e72d813e8b25b8344d4b5f8017ffe86f1ab841d997fc558e38532341d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.5107421875,0.4921875,0.5,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step8000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_8000.ckpt,3116ba97afbcf93476cbf45b3f4a9edc237e1a3006e9874a146bd6281b808c6c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8718377572518808,0.7958984375,0.6718995290423861,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step8000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_8000.ckpt,3116ba97afbcf93476cbf45b3f4a9edc237e1a3006e9874a146bd6281b808c6c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9815673828125,0.98046875,0.9808429118773946,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step8000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_8000.ckpt,3116ba97afbcf93476cbf45b3f4a9edc237e1a3006e9874a146bd6281b808c6c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.76068115234375,0.6923828125,0.6902654867256637,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step8000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_8000.ckpt,3116ba97afbcf93476cbf45b3f4a9edc237e1a3006e9874a146bd6281b808c6c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6605252159966364,0.6149088541666666,0.5991189427312775,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step8000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_8000.ckpt,3116ba97afbcf93476cbf45b3f4a9edc237e1a3006e9874a146bd6281b808c6c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.524169921875,0.50390625,0.5171102661596958,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_8000.ckpt,617e018c3da32347ae11480abc59f31ede0d1da5c3b85def69229b97766234a1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9262333622685184,0.8860677083333334,0.7938751472320377,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_8000.ckpt,617e018c3da32347ae11480abc59f31ede0d1da5c3b85def69229b97766234a1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9886474609375,0.98046875,0.9808429118773946,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_8000.ckpt,617e018c3da32347ae11480abc59f31ede0d1da5c3b85def69229b97766234a1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7772865295410156,0.705078125,0.7084942084942085,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_8000.ckpt,617e018c3da32347ae11480abc59f31ede0d1da5c3b85def69229b97766234a1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6652077568901911,0.6188151041666666,0.6079678607298292,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_8000.ckpt,617e018c3da32347ae11480abc59f31ede0d1da5c3b85def69229b97766234a1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.52069091796875,0.5234375,0.5080645161290323,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_10000.ckpt,6ce66af21fcdb80ef15cbf227de3829f73a8fc9ad913baafa27c6c99304362b3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9261302241572628,0.8889973958333334,0.8,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_10000.ckpt,6ce66af21fcdb80ef15cbf227de3829f73a8fc9ad913baafa27c6c99304362b3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98699951171875,0.98046875,0.9808429118773946,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_10000.ckpt,6ce66af21fcdb80ef15cbf227de3829f73a8fc9ad913baafa27c6c99304362b3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7691268920898438,0.6845703125,0.6786069651741293,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_10000.ckpt,6ce66af21fcdb80ef15cbf227de3829f73a8fc9ad913baafa27c6c99304362b3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6328553093804253,0.5960286458333334,0.5559928443649373,classification,0.25,256
mix_p025,0,paper_mech_mix_p025_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_10000.ckpt,6ce66af21fcdb80ef15cbf227de3829f73a8fc9ad913baafa27c6c99304362b3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.4935302734375,0.49609375,0.4860557768924303,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_10000.ckpt,12862ead9508c10b69bd541dceda3adb420bf07a059daa0c7c7e07ef3620304e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9143778483072916,0.8447265625,0.7374793615850302,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_10000.ckpt,12862ead9508c10b69bd541dceda3adb420bf07a059daa0c7c7e07ef3620304e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.989990234375,0.98046875,0.9808429118773946,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_10000.ckpt,12862ead9508c10b69bd541dceda3adb420bf07a059daa0c7c7e07ef3620304e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7979164123535156,0.716796875,0.7117296222664016,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_10000.ckpt,12862ead9508c10b69bd541dceda3adb420bf07a059daa0c7c7e07ef3620304e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.653048621283637,0.6162109375,0.6178282009724473,classification,0.25,256
mix_p025,1,paper_mech_mix_p025_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_10000.ckpt,12862ead9508c10b69bd541dceda3adb420bf07a059daa0c7c7e07ef3620304e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.519287109375,0.51171875,0.5421245421245421,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_10000.ckpt,0fd2b9b4ed53fa79a4bca068d1e3cece6693a8b65cb5e09a27d080e58d433c6e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9128570556640624,0.8470052083333334,0.7406181015452539,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_10000.ckpt,0fd2b9b4ed53fa79a4bca068d1e3cece6693a8b65cb5e09a27d080e58d433c6e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9884033203125,0.984375,0.9846153846153848,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_10000.ckpt,0fd2b9b4ed53fa79a4bca068d1e3cece6693a8b65cb5e09a27d080e58d433c6e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.79327392578125,0.716796875,0.7173489278752436,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_10000.ckpt,0fd2b9b4ed53fa79a4bca068d1e3cece6693a8b65cb5e09a27d080e58d433c6e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6355355580647786,0.5979817708333334,0.5707334028501911,classification,0.25,256
mix_p025,2,paper_mech_mix_p025_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_10000.ckpt,0fd2b9b4ed53fa79a4bca068d1e3cece6693a8b65cb5e09a27d080e58d433c6e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.4932861328125,0.484375,0.4634146341463415,classification,0.25,256
mix_p050,0,paper_mech_mix_p050_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_2000.ckpt,05a4b7515235bb47eb3b3cbe14951eb3408414c7a685743e9531be0887cd5d4d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9000506930881077,0.8199869791666666,0.7142118863049096,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_2000.ckpt,05a4b7515235bb47eb3b3cbe14951eb3408414c7a685743e9531be0887cd5d4d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9835205078125,0.98046875,0.9808429118773946,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_2000.ckpt,05a4b7515235bb47eb3b3cbe14951eb3408414c7a685743e9531be0887cd5d4d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7485847473144531,0.6875,0.6793587174348698,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_2000.ckpt,05a4b7515235bb47eb3b3cbe14951eb3408414c7a685743e9531be0887cd5d4d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6336646609836154,0.6002604166666666,0.5688202247191011,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_2000.ckpt,05a4b7515235bb47eb3b3cbe14951eb3408414c7a685743e9531be0887cd5d4d,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.531982421875,0.51953125,0.5214007782101168,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_2000.ckpt,5667bf6e2fe2f1ae43c5ae913e361b14317612600871ca5f1a1d73c6ebd4a854,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9178610907660592,0.826171875,0.7233160621761658,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_2000.ckpt,5667bf6e2fe2f1ae43c5ae913e361b14317612600871ca5f1a1d73c6ebd4a854,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9844970703125,0.98046875,0.9808429118773946,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_2000.ckpt,5667bf6e2fe2f1ae43c5ae913e361b14317612600871ca5f1a1d73c6ebd4a854,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7089881896972656,0.6494140625,0.6427860696517413,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_2000.ckpt,5667bf6e2fe2f1ae43c5ae913e361b14317612600871ca5f1a1d73c6ebd4a854,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6434959835476346,0.6061197916666666,0.5795691452397498,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_2000.ckpt,5667bf6e2fe2f1ae43c5ae913e361b14317612600871ca5f1a1d73c6ebd4a854,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.552490234375,0.546875,0.5671641791044776,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step2000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_2000.ckpt,f9eac48ead658a0f76608f5f6fed2bf124b35ba9616af41487cfe2b014ae84c3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9064432779947916,0.8082682291666666,0.6990291262135923,classification,0.5,256
