pretraining_objective	evaluation_task	composition_type	run_id	mixture_size	sources	source_a	source_b	excluded_source	target	auc	comparison_singleton_auc	delta_vs_comparison_singleton	checkpoint_step	best_validation_loss	training_elapsed_seconds
lp	classification	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	twibot20	0.6163040054776558	0.663361340134341	-0.04705733465668516	5500	0.6701853804290294	990.0815137249883
lp	classification	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	ukr_rus_suspended	0.5306366929473795	0.544663940967283	-0.014027248019903515	5500	0.6701853804290294	990.0815137249883
lp	classification	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	covid_political	0.885492001607937	0.9244817243438279	-0.038989722735890964	3750	0.6734468575567006	518.1092939620139
lp	classification	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	election2020	0.9783267735860631	0.9810867650556823	-0.0027599914696191385	3750	0.6734468575567006	518.1092939620139
lp	classification	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	facebook_page_reference	0.7876239135027968	0.8159432391388971	-0.02831932563610029	3750	0.6734468575567006	518.1092939620139
lp	classification	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	twibot20	0.6341009199226961	0.663361340134341	-0.029260420211644877	3750	0.6734468575567006	518.1092939620139
lp	classification	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	ukr_rus_suspended	0.5152136157954175	0.544663940967283	-0.02945032517186552	3750	0.6734468575567006	518.1092939620139
lp	classification	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	covid_political	0.8845737939022529	0.9244817243438279	-0.039907930441575035	3750	0.6740317232906818	496.38955514499685
lp	classification	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	election2020	0.9784887764536366	0.982391265782681	-0.0039024893290443563	3750	0.6740317232906818	496.38955514499685
lp	classification	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	facebook_page_reference	0.7918157294714447	0.8159432391388971	-0.024127509667452363	3750	0.6740317232906818	496.38955514499685
lp	classification	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	twibot20	0.6125179649796779	0.663361340134341	-0.050843375154663084	3750	0.6740317232906818	496.38955514499685
lp	classification	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	ukr_rus_suspended	0.5138979998260317	0.544663940967283	-0.030765941141251307	3750	0.6740317232906818	496.38955514499685
lp	classification	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	covid_political	0.87697250717327	0.9244817243438279	-0.047509217170557894	4000	0.6736538041383028	689.2959707240225
lp	classification	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	election2020	0.9780179882590831	0.982391265782681	-0.0043732775235978405	4000	0.6736538041383028	689.2959707240225
lp	classification	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	facebook_page_reference	0.809139713357143	0.8159432391388971	-0.006803525781754138	4000	0.6736538041383028	689.2959707240225
lp	classification	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	twibot20	0.6212716060659118	0.663361340134341	-0.042089734068429197	4000	0.6736538041383028	689.2959707240225
lp	classification	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	ukr_rus_suspended	0.51620091621214	0.544663940967283	-0.02846302475514295	4000	0.6736538041383028	689.2959707240225
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_twitter	1	ukr_rus_twitter				ukr_rus_twitter	0.7392974489795918			3250	0.6592538058757782	440.07852862001164
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_twitter	1	ukr_rus_twitter				covid19_twitter	0.8171201530612245			3250	0.6592538058757782	440.07852862001164
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_twitter	1	ukr_rus_twitter				midterm	0.6440255102040816			3250	0.6592538058757782	440.07852862001164
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_twitter	1	ukr_rus_twitter				twibot20	0.7024867346938776			3250	0.6592538058757782	440.07852862001164
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_twitter	1	ukr_rus_twitter				cp_hk_twitter	0.6047783163265306			3250	0.6592538058757782	440.07852862001164
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_twitter	1	ukr_rus_twitter				facebook_page_reference	0.8523622448979592			3250	0.6592538058757782	440.07852862001164
lp	static_link_prediction	matrix_singleton	ss_covid19_twitter	1	covid19_twitter				ukr_rus_twitter	0.7211831632653061			3500	0.6562536418437958	329.96712432597997
lp	static_link_prediction	matrix_singleton	ss_covid19_twitter	1	covid19_twitter				covid19_twitter	0.8337507653061225			3500	0.6562536418437958	329.96712432597997
lp	static_link_prediction	matrix_singleton	ss_covid19_twitter	1	covid19_twitter				midterm	0.6459127551020408			3500	0.6562536418437958	329.96712432597997
lp	static_link_prediction	matrix_singleton	ss_covid19_twitter	1	covid19_twitter				twibot20	0.7290280612244898			3500	0.6562536418437958	329.96712432597997
lp	static_link_prediction	matrix_singleton	ss_covid19_twitter	1	covid19_twitter				cp_hk_twitter	0.5940844387755102			3500	0.6562536418437958	329.96712432597997
lp	static_link_prediction	matrix_singleton	ss_covid19_twitter	1	covid19_twitter				facebook_page_reference	0.8501984693877551			3500	0.6562536418437958	329.96712432597997
lp	static_link_prediction	matrix_singleton	ss_midterm	1	midterm				ukr_rus_twitter	0.6944137755102041			2500	0.6719820410013199	201.34883754100883
lp	static_link_prediction	matrix_singleton	ss_midterm	1	midterm				covid19_twitter	0.7796140306122449			2500	0.6719820410013199	201.34883754100883
lp	static_link_prediction	matrix_singleton	ss_midterm	1	midterm				midterm	0.7141882653061224			2500	0.6719820410013199	201.34883754100883
lp	static_link_prediction	matrix_singleton	ss_midterm	1	midterm				twibot20	0.7790857142857143			2500	0.6719820410013199	201.34883754100883
lp	static_link_prediction	matrix_singleton	ss_midterm	1	midterm				cp_hk_twitter	0.5819829081632653			2500	0.6719820410013199	201.34883754100883
lp	static_link_prediction	matrix_singleton	ss_midterm	1	midterm				facebook_page_reference	0.8008617346938776			2500	0.6719820410013199	201.34883754100883
lp	static_link_prediction	matrix_singleton	ss_covid_political	1	covid_political				ukr_rus_twitter	0.6141119897959184			3000	0.6511850833892823	119.66204165900126
lp	static_link_prediction	matrix_singleton	ss_covid_political	1	covid_political				covid19_twitter	0.6923609693877552			3000	0.6511850833892823	119.66204165900126
lp	static_link_prediction	matrix_singleton	ss_covid_political	1	covid_political				midterm	0.617979081632653			3000	0.6511850833892823	119.66204165900126
lp	static_link_prediction	matrix_singleton	ss_covid_political	1	covid_political				twibot20	0.7800477040816326			3000	0.6511850833892823	119.66204165900126
lp	static_link_prediction	matrix_singleton	ss_covid_political	1	covid_political				cp_hk_twitter	0.5447170918367347			3000	0.6511850833892823	119.66204165900126
lp	static_link_prediction	matrix_singleton	ss_covid_political	1	covid_political				facebook_page_reference	0.7158265306122449			3000	0.6511850833892823	119.66204165900126
lp	static_link_prediction	matrix_singleton	ss_election2020	1	election2020				ukr_rus_twitter	0.5782188775510204			3250	0.6642004936933518	539.1897928229882
lp	static_link_prediction	matrix_singleton	ss_election2020	1	election2020				covid19_twitter	0.6455227040816327			3250	0.6642004936933518	539.1897928229882
lp	static_link_prediction	matrix_singleton	ss_election2020	1	election2020				midterm	0.6524612244897959			3250	0.6642004936933518	539.1897928229882
lp	static_link_prediction	matrix_singleton	ss_election2020	1	election2020				twibot20	0.6758954081632653			3250	0.6642004936933518	539.1897928229882
lp	static_link_prediction	matrix_singleton	ss_election2020	1	election2020				cp_hk_twitter	0.5372961734693877			3250	0.6642004936933518	539.1897928229882
lp	static_link_prediction	matrix_singleton	ss_election2020	1	election2020				facebook_page_reference	0.6441178571428572			3250	0.6642004936933518	539.1897928229882
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_suspended	1	ukr_rus_suspended				ukr_rus_twitter	0.7450234693877551			3250	0.680508342385292	267.073773290962
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_suspended	1	ukr_rus_suspended				covid19_twitter	0.8146415816326531			3250	0.680508342385292	267.073773290962
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_suspended	1	ukr_rus_suspended				midterm	0.6432688775510204			3250	0.680508342385292	267.073773290962
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_suspended	1	ukr_rus_suspended				twibot20	0.757980612244898			3250	0.680508342385292	267.073773290962
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_suspended	1	ukr_rus_suspended				cp_hk_twitter	0.5871522959183674			3250	0.680508342385292	267.073773290962
lp	static_link_prediction	matrix_singleton	ss_ukr_rus_suspended	1	ukr_rus_suspended				facebook_page_reference	0.810451530612245			3250	0.680508342385292	267.073773290962
lp	static_link_prediction	matrix_singleton	ss_twibot20	1	twibot20				ukr_rus_twitter	0.7469505102040817			4250	0.6520013362169266	587.9697536189924
lp	static_link_prediction	matrix_singleton	ss_twibot20	1	twibot20				covid19_twitter	0.8593859693877551			4250	0.6520013362169266	587.9697536189924
lp	static_link_prediction	matrix_singleton	ss_twibot20	1	twibot20				midterm	0.6940928571428572			4250	0.6520013362169266	587.9697536189924
lp	static_link_prediction	matrix_singleton	ss_twibot20	1	twibot20				twibot20	0.8249423469387756			4250	0.6520013362169266	587.9697536189924
lp	static_link_prediction	matrix_singleton	ss_twibot20	1	twibot20				cp_hk_twitter	0.6072385204081633			4250	0.6520013362169266	587.9697536189924
lp	static_link_prediction	matrix_singleton	ss_twibot20	1	twibot20				facebook_page_reference	0.8257454081632654			4250	0.6520013362169266	587.9697536189924
lp	static_link_prediction	matrix_singleton	ss_cp_hk_twitter	1	cp_hk_twitter				ukr_rus_twitter	0.6298474489795919			3250	0.6541358262300492	240.01476752199233
lp	static_link_prediction	matrix_singleton	ss_cp_hk_twitter	1	cp_hk_twitter				covid19_twitter	0.7131216836734694			3250	0.6541358262300492	240.01476752199233
lp	static_link_prediction	matrix_singleton	ss_cp_hk_twitter	1	cp_hk_twitter				midterm	0.6237627551020408			3250	0.6541358262300492	240.01476752199233
lp	static_link_prediction	matrix_singleton	ss_cp_hk_twitter	1	cp_hk_twitter				twibot20	0.6959255102040817			3250	0.6541358262300492	240.01476752199233
lp	static_link_prediction	matrix_singleton	ss_cp_hk_twitter	1	cp_hk_twitter				cp_hk_twitter	0.5920604591836734			3250	0.6541358262300492	240.01476752199233
lp	static_link_prediction	matrix_singleton	ss_cp_hk_twitter	1	cp_hk_twitter				facebook_page_reference	0.7102326530612245			3250	0.6541358262300492	240.01476752199233
lp	static_link_prediction	matrix_singleton	ss_facebook_page_reference	1	facebook_page_reference				ukr_rus_twitter	0.7216989795918367			4250	0.6532071381807327	167.47415348800132
lp	static_link_prediction	matrix_singleton	ss_facebook_page_reference	1	facebook_page_reference				covid19_twitter	0.797406887755102			4250	0.6532071381807327	167.47415348800132
lp	static_link_prediction	matrix_singleton	ss_facebook_page_reference	1	facebook_page_reference				midterm	0.6471158163265306			4250	0.6532071381807327	167.47415348800132
lp	static_link_prediction	matrix_singleton	ss_facebook_page_reference	1	facebook_page_reference				twibot20	0.7189612244897959			4250	0.6532071381807327	167.47415348800132
lp	static_link_prediction	matrix_singleton	ss_facebook_page_reference	1	facebook_page_reference				cp_hk_twitter	0.5810752551020408			4250	0.6532071381807327	167.47415348800132
lp	static_link_prediction	matrix_singleton	ss_facebook_page_reference	1	facebook_page_reference				facebook_page_reference	0.8735765306122449			4250	0.6532071381807327	167.47415348800132
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid19_twitter	2	ukr_rus_twitter,covid19_twitter	ukr_rus_twitter	covid19_twitter		ukr_rus_twitter	0.7345938775510205	0.7392974489795918	-0.004703571428571363	4250	0.6597958222031594	505.4782942759921
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid19_twitter	2	ukr_rus_twitter,covid19_twitter	ukr_rus_twitter	covid19_twitter		covid19_twitter	0.8251038265306122	0.8337507653061225	-0.00864693877551026	4250	0.6597958222031594	505.4782942759921
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid19_twitter	2	ukr_rus_twitter,covid19_twitter	ukr_rus_twitter	covid19_twitter		midterm	0.641606887755102	0.6459127551020408	-0.00430586734693883	4250	0.6597958222031594	505.4782942759921
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid19_twitter	2	ukr_rus_twitter,covid19_twitter	ukr_rus_twitter	covid19_twitter		twibot20	0.7158280612244898	0.7290280612244898	-0.01319999999999999	4250	0.6597958222031594	505.4782942759921
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid19_twitter	2	ukr_rus_twitter,covid19_twitter	ukr_rus_twitter	covid19_twitter		cp_hk_twitter	0.5901619897959184	0.6047783163265306	-0.014616326530612178	4250	0.6597958222031594	505.4782942759921
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid19_twitter	2	ukr_rus_twitter,covid19_twitter	ukr_rus_twitter	covid19_twitter		facebook_page_reference	0.8565224489795918	0.8523622448979592	0.004160204081632646	4250	0.6597958222031594	505.4782942759921
lp	static_link_prediction	pair	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_twitter	midterm		ukr_rus_twitter	0.718	0.7392974489795918	-0.02129744897959185	4250	0.6712443068623544	368.68074451800203
lp	static_link_prediction	pair	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_twitter	midterm		covid19_twitter	0.8204946428571429	0.8171201530612245	0.0033744897959183673	4250	0.6712443068623544	368.68074451800203
lp	static_link_prediction	pair	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_twitter	midterm		midterm	0.7106066326530612	0.7141882653061224	-0.0035816326530612175	4250	0.6712443068623544	368.68074451800203
lp	static_link_prediction	pair	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_twitter	midterm		twibot20	0.7656219387755102	0.7790857142857143	-0.013463775510204057	4250	0.6712443068623544	368.68074451800203
lp	static_link_prediction	pair	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_twitter	midterm		cp_hk_twitter	0.5974068877551021	0.6047783163265306	-0.007371428571428473	4250	0.6712443068623544	368.68074451800203
lp	static_link_prediction	pair	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_twitter	midterm		facebook_page_reference	0.8462612244897959	0.8523622448979592	-0.0061010204081632935	4250	0.6712443068623544	368.68074451800203
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid_political	2	ukr_rus_twitter,covid_political	ukr_rus_twitter	covid_political		ukr_rus_twitter	0.7286719387755102	0.7392974489795918	-0.010625510204081645	4000	0.659652727842331	317.76564621104626
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid_political	2	ukr_rus_twitter,covid_political	ukr_rus_twitter	covid_political		covid19_twitter	0.8180558673469388	0.8171201530612245	0.000935714285714262	4000	0.659652727842331	317.76564621104626
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid_political	2	ukr_rus_twitter,covid_political	ukr_rus_twitter	covid_political		midterm	0.6411474489795919	0.6440255102040816	-0.0028780612244897474	4000	0.659652727842331	317.76564621104626
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid_political	2	ukr_rus_twitter,covid_political	ukr_rus_twitter	covid_political		twibot20	0.7448561224489796	0.7800477040816326	-0.03519158163265301	4000	0.659652727842331	317.76564621104626
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid_political	2	ukr_rus_twitter,covid_political	ukr_rus_twitter	covid_political		cp_hk_twitter	0.605325	0.6047783163265306	0.0005466836734694391	4000	0.659652727842331	317.76564621104626
lp	static_link_prediction	pair	pair_ukr_rus_twitter__covid_political	2	ukr_rus_twitter,covid_political	ukr_rus_twitter	covid_political		facebook_page_reference	0.8333678571428571	0.8523622448979592	-0.018994387755102093	4000	0.659652727842331	317.76564621104626
lp	static_link_prediction	pair	pair_ukr_rus_twitter__election2020	2	ukr_rus_twitter,election2020	ukr_rus_twitter	election2020		ukr_rus_twitter	0.7370158163265306	0.7392974489795918	-0.0022816326530612496	4500	0.6652790158987045	610.7850011300179
lp	static_link_prediction	pair	pair_ukr_rus_twitter__election2020	2	ukr_rus_twitter,election2020	ukr_rus_twitter	election2020		covid19_twitter	0.8297201530612245	0.8171201530612245	0.012599999999999945	4500	0.6652790158987045	610.7850011300179
lp	static_link_prediction	pair	pair_ukr_rus_twitter__election2020	2	ukr_rus_twitter,election2020	ukr_rus_twitter	election2020		midterm	0.6702173469387755	0.6524612244897959	0.017756122448979617	4500	0.6652790158987045	610.7850011300179
lp	static_link_prediction	pair	pair_ukr_rus_twitter__election2020	2	ukr_rus_twitter,election2020	ukr_rus_twitter	election2020		twibot20	0.7458147959183673	0.7024867346938776	0.04332806122448973	4500	0.6652790158987045	610.7850011300179
lp	static_link_prediction	pair	pair_ukr_rus_twitter__election2020	2	ukr_rus_twitter,election2020	ukr_rus_twitter	election2020		cp_hk_twitter	0.5973951530612245	0.6047783163265306	-0.007383163265306081	4500	0.6652790158987045	610.7850011300179
lp	static_link_prediction	pair	pair_ukr_rus_twitter__election2020	2	ukr_rus_twitter,election2020	ukr_rus_twitter	election2020		facebook_page_reference	0.8422984693877551	0.8523622448979592	-0.010063775510204098	4500	0.6652790158987045	610.7850011300179
lp	static_link_prediction	pair	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_twitter	ukr_rus_suspended		ukr_rus_twitter	0.747384693877551	0.7450234693877551	0.002361224489795921	3000	0.6743037924170494	267.2860238850117
lp	static_link_prediction	pair	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_twitter	ukr_rus_suspended		covid19_twitter	0.8251002551020408	0.8171201530612245	0.007980102040816228	3000	0.6743037924170494	267.2860238850117
lp	static_link_prediction	pair	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_twitter	ukr_rus_suspended		midterm	0.638502806122449	0.6440255102040816	-0.005522704081632579	3000	0.6743037924170494	267.2860238850117
lp	static_link_prediction	pair	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_twitter	ukr_rus_suspended		twibot20	0.7101484693877551	0.757980612244898	-0.04783214285714288	3000	0.6743037924170494	267.2860238850117
lp	static_link_prediction	pair	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_twitter	ukr_rus_suspended		cp_hk_twitter	0.5992017857142857	0.6047783163265306	-0.005576530612244834	3000	0.6743037924170494	267.2860238850117
lp	static_link_prediction	pair	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_twitter	ukr_rus_suspended		facebook_page_reference	0.8407959183673469	0.8523622448979592	-0.011566326530612292	3000	0.6743037924170494	267.2860238850117
lp	static_link_prediction	pair	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_twitter	twibot20		ukr_rus_twitter	0.7395448979591837	0.7469505102040817	-0.007405612244897997	4250	0.6595951780676842	523.4762107040151
lp	static_link_prediction	pair	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_twitter	twibot20		covid19_twitter	0.8446441326530613	0.8593859693877551	-0.01474183673469387	4250	0.6595951780676842	523.4762107040151
lp	static_link_prediction	pair	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_twitter	twibot20		midterm	0.677904081632653	0.6940928571428572	-0.016188775510204145	4250	0.6595951780676842	523.4762107040151
lp	static_link_prediction	pair	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_twitter	twibot20		twibot20	0.7973607142857143	0.8249423469387756	-0.02758163265306124	4250	0.6595951780676842	523.4762107040151
lp	static_link_prediction	pair	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_twitter	twibot20		cp_hk_twitter	0.5995137755102041	0.6072385204081633	-0.007724744897959157	4250	0.6595951780676842	523.4762107040151
lp	static_link_prediction	pair	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_twitter	twibot20		facebook_page_reference	0.8522908163265306	0.8523622448979592	-0.00007142857142861114	4250	0.6595951780676842	523.4762107040151
lp	static_link_prediction	pair	pair_ukr_rus_twitter__cp_hk_twitter	2	ukr_rus_twitter,cp_hk_twitter	ukr_rus_twitter	cp_hk_twitter		ukr_rus_twitter	0.7224581632653061	0.7392974489795918	-0.016839285714285723	3000	0.6598283886909484	255.44085594301578
lp	static_link_prediction	pair	pair_ukr_rus_twitter__cp_hk_twitter	2	ukr_rus_twitter,cp_hk_twitter	ukr_rus_twitter	cp_hk_twitter		covid19_twitter	0.8091405612244897	0.8171201530612245	-0.0079795918367348	3000	0.6598283886909484	255.44085594301578
lp	static_link_prediction	pair	pair_ukr_rus_twitter__cp_hk_twitter	2	ukr_rus_twitter,cp_hk_twitter	ukr_rus_twitter	cp_hk_twitter		midterm	0.6342984693877551	0.6440255102040816	-0.009727040816326471	3000	0.6598283886909484	255.44085594301578
lp	static_link_prediction	pair	pair_ukr_rus_twitter__cp_hk_twitter	2	ukr_rus_twitter,cp_hk_twitter	ukr_rus_twitter	cp_hk_twitter		twibot20	0.6992918367346939	0.7024867346938776	-0.0031948979591837068	3000	0.6598283886909484	255.44085594301578
lp	static_link_prediction	pair	pair_ukr_rus_twitter__cp_hk_twitter	2	ukr_rus_twitter,cp_hk_twitter	ukr_rus_twitter	cp_hk_twitter		cp_hk_twitter	0.5977400510204082	0.6047783163265306	-0.007038265306122393	3000	0.6598283886909484	255.44085594301578
lp	static_link_prediction	pair	pair_ukr_rus_twitter__cp_hk_twitter	2	ukr_rus_twitter,cp_hk_twitter	ukr_rus_twitter	cp_hk_twitter		facebook_page_reference	0.8355642857142858	0.8523622448979592	-0.01679795918367344	3000	0.6598283886909484	255.44085594301578
lp	static_link_prediction	pair	pair_ukr_rus_twitter__facebook_page_reference	2	ukr_rus_twitter,facebook_page_reference	ukr_rus_twitter	facebook_page_reference		ukr_rus_twitter	0.731240306122449	0.7392974489795918	-0.008057142857142874	4500	0.6586647361516953	346.0524758769898
lp	static_link_prediction	pair	pair_ukr_rus_twitter__facebook_page_reference	2	ukr_rus_twitter,facebook_page_reference	ukr_rus_twitter	facebook_page_reference		covid19_twitter	0.8162770408163266	0.8171201530612245	-0.00084311224489797	4500	0.6586647361516953	346.0524758769898
lp	static_link_prediction	pair	pair_ukr_rus_twitter__facebook_page_reference	2	ukr_rus_twitter,facebook_page_reference	ukr_rus_twitter	facebook_page_reference		midterm	0.6425255102040817	0.6471158163265306	-0.004590306122448928	4500	0.6586647361516953	346.0524758769898
lp	static_link_prediction	pair	pair_ukr_rus_twitter__facebook_page_reference	2	ukr_rus_twitter,facebook_page_reference	ukr_rus_twitter	facebook_page_reference		twibot20	0.7131903061224489	0.7189612244897959	-0.005770918367347	4500	0.6586647361516953	346.0524758769898
lp	static_link_prediction	pair	pair_ukr_rus_twitter__facebook_page_reference	2	ukr_rus_twitter,facebook_page_reference	ukr_rus_twitter	facebook_page_reference		cp_hk_twitter	0.595039030612245	0.6047783163265306	-0.009739285714285617	4500	0.6586647361516953	346.0524758769898
lp	static_link_prediction	pair	pair_ukr_rus_twitter__facebook_page_reference	2	ukr_rus_twitter,facebook_page_reference	ukr_rus_twitter	facebook_page_reference		facebook_page_reference	0.8773928571428572	0.8735765306122449	0.0038163265306122574	4500	0.6586647361516953	346.0524758769898
lp	static_link_prediction	pair	pair_covid19_twitter__midterm	2	covid19_twitter,midterm	covid19_twitter	midterm		ukr_rus_twitter	0.7271454081632653	0.7211831632653061	0.005962244897959268	3500	0.671066603064537	305.41169488301966
lp	static_link_prediction	pair	pair_covid19_twitter__midterm	2	covid19_twitter,midterm	covid19_twitter	midterm		covid19_twitter	0.839048724489796	0.8337507653061225	0.005297959183673484	3500	0.671066603064537	305.41169488301966
lp	static_link_prediction	pair	pair_covid19_twitter__midterm	2	covid19_twitter,midterm	covid19_twitter	midterm		midterm	0.7209056122448979	0.7141882653061224	0.006717346938775459	3500	0.671066603064537	305.41169488301966
lp	static_link_prediction	pair	pair_covid19_twitter__midterm	2	covid19_twitter,midterm	covid19_twitter	midterm		twibot20	0.7709887755102041	0.7790857142857143	-0.00809693877551021	3500	0.671066603064537	305.41169488301966
lp	static_link_prediction	pair	pair_covid19_twitter__midterm	2	covid19_twitter,midterm	covid19_twitter	midterm		cp_hk_twitter	0.5856385204081632	0.5940844387755102	-0.008445918367346983	3500	0.671066603064537	305.41169488301966
lp	static_link_prediction	pair	pair_covid19_twitter__midterm	2	covid19_twitter,midterm	covid19_twitter	midterm		facebook_page_reference	0.8358459183673469	0.8501984693877551	-0.014352551020408222	3500	0.671066603064537	305.41169488301966
lp	static_link_prediction	pair	pair_covid19_twitter__covid_political	2	covid19_twitter,covid_political	covid19_twitter	covid_political		ukr_rus_twitter	0.733079081632653	0.7211831632653061	0.011895918367346936	4000	0.6586647614836693	303.61019834602484
lp	static_link_prediction	pair	pair_covid19_twitter__covid_political	2	covid19_twitter,covid_political	covid19_twitter	covid_political		covid19_twitter	0.8327058673469387	0.8337507653061225	-0.0010448979591837215	4000	0.6586647614836693	303.61019834602484
lp	static_link_prediction	pair	pair_covid19_twitter__covid_political	2	covid19_twitter,covid_political	covid19_twitter	covid_political		midterm	0.6529117346938775	0.6459127551020408	0.006998979591836707	4000	0.6586647614836693	303.61019834602484
lp	static_link_prediction	pair	pair_covid19_twitter__covid_political	2	covid19_twitter,covid_political	covid19_twitter	covid_political		twibot20	0.7535558673469388	0.7800477040816326	-0.026491836734693797	4000	0.6586647614836693	303.61019834602484
