model,dataset,shots,target,task,split,run,spearman,rmse,mae,r2,mse
E1_40k,midterm,10,favourites_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_favourites_count_10_07_2026_22_42_58,0.1103382612118009,9.359852671971693,9.118804931640623,-18.361448287963867,87.60684204101562
E1_40k,midterm,10,statuses_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_statuses_count_10_07_2026_22_42_58,0.1058724795307698,8.980660747186406,8.773819923400879,-20.74848937988281,80.65226745605469
E1_40k,midterm,10,friends_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_friends_count_10_07_2026_22_42_58,0.2493082242537488,6.220141997847692,6.024930953979492,-14.316718101501465,38.69016647338867
E1_40k,midterm,10,listed_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_listed_count_10_07_2026_22_43_33,0.1606769501135111,1.57700927876299,1.056215524673462,-0.1874231100082397,2.486958265304565
E1_40k,midterm,10,account_age_days,regression,test,eval_E1_40k_to_midterm_reg_10shot_account_age_days_10_07_2026_22_43_47,0.2073518280935918,6.836447246619442,6.715735912322998,-26.696727752685547,46.73701095581055
E1_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_followers_count_10_07_2026_22_43_47,0.1059253861278372,4.812662889770711,4.297187328338623,-3.554292678833008,23.16172409057617
E1_40k,ukr_rus_twitter,10,friends_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_friends_count_10_07_2026_22_43_47,0.058238933755033,5.435121564163614,5.194681644439697,-10.435285568237305,29.540546417236328
E1_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_10_07_2026_22_44_11,0.0218205662898264,7.536240313332819,7.102389335632324,-7.998824119567871,56.794918060302734
E1_40k,ukr_rus_twitter,10,favourites_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_favourites_count_10_07_2026_22_44_30,-0.0005317983226081,7.876386732286764,7.417571544647217,-7.689896583557129,62.03746795654297
E1_40k,ukr_rus_twitter,10,listed_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_listed_count_10_07_2026_22_46_34,0.0381290569311107,1.4420832669664905,0.9787981510162354,-0.1570954322814941,2.079604148864746
E1_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_10_07_2026_22_46_35,0.0390611129014367,6.810663658215111,6.671571731567383,-24.26280975341797,46.38513946533203
E1_40k,covid19_twitter,10,followers_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_followers_count_10_07_2026_22_47_09,0.1444954704955827,4.954863522956806,4.557033061981201,-5.098302841186523,24.55067253112793
E1_40k,covid19_twitter,10,friends_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_friends_count_10_07_2026_22_47_17,0.1021439460180251,5.313191806403272,5.120912075042725,-12.623042106628418,28.23000717163086
E1_40k,covid19_twitter,10,statuses_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_statuses_count_10_07_2026_22_49_19,0.011936910463462,7.58676064422451,7.259929656982422,-11.015073776245115,57.55893707275391
E1_40k,covid19_twitter,10,favourites_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_favourites_count_10_07_2026_22_49_23,0.0214850326457665,7.648509569773448,7.272937297821045,-9.316039085388184,58.499698638916016
E1_40k,covid19_twitter,10,listed_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_listed_count_10_07_2026_22_52_28,0.1149849872895822,1.3373727060511,0.89182049036026,-0.0919493436813354,1.788565754890442
E1_40k,covid19_twitter,10,account_age_days,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_account_age_days_10_07_2026_22_52_32,0.0677438433958867,6.841912009718516,6.74871826171875,-36.9555778503418,46.81175994873047
E1_40k,twibot20,10,friends_count,regression,test,eval_E1_40k_to_twibot20_reg_10shot_friends_count_10_07_2026_22_55_06,0.19616026290195,6.479384669063665,6.248166084289551,-12.523046493530272,41.98242568969727
E1_40k,twibot20,10,listed_count,regression,test,eval_E1_40k_to_twibot20_reg_10shot_listed_count_10_07_2026_22_58_52,0.2507197404646542,3.396894994990959,2.506466150283813,-0.778908371925354,11.538895606994627
E1_40k,twibot20,10,statuses_count,regression,test,eval_E1_40k_to_twibot20_reg_10shot_statuses_count_10_07_2026_22_58_52,0.2416893176015476,7.793877463074707,7.435658931732178,-9.62495231628418,60.74452590942383
E1_40k,twibot20,10,account_age_days,regression,test,eval_E1_40k_to_twibot20_reg_10shot_account_age_days_10_07_2026_22_58_52,0.1578722523829696,7.10237195864627,7.013327598571777,-38.16408157348633,50.44368743896485
E2_40k,midterm,10,followers_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_followers_count_10_07_2026_23_15_53,-0.0973102112444956,6.283486039441906,5.904775619506836,-7.701139450073242,39.48219680786133
E2_40k,midterm,10,statuses_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_statuses_count_10_07_2026_23_15_54,-0.0653626739493978,9.521110369257055,9.320112228393556,-23.444868087768555,90.65154266357422
E2_40k,midterm,10,favourites_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_favourites_count_10_07_2026_23_15_54,-0.1071154302817146,9.899141185770628,9.662445068359377,-20.65682983398437,97.99299621582033
E2_40k,midterm,10,account_age_days,regression,test,eval_E2_40k_to_midterm_reg_10shot_account_age_days_10_07_2026_23_16_44,-0.1444962090028924,7.384288563587695,7.262070178985596,-31.31356430053711,54.52771759033203
E2_40k,midterm,10,listed_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_listed_count_10_07_2026_23_16_44,-0.083809985703006,1.9047740162453015,1.252551794052124,-0.7323031425476074,3.628164052963257
E2_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_followers_count_10_07_2026_23_16_44,-0.0942647704135968,5.367594207946122,4.860706806182861,-4.66512393951416,28.81106758117676
E2_40k,ukr_rus_twitter,10,friends_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_friends_count_10_07_2026_23_16_44,-0.0877958905815571,6.019108543926934,5.793749809265137,-13.024675369262695,36.22966766357422
E2_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_10_07_2026_23_17_32,-0.1162035570920568,8.114520548103007,7.707052230834961,-9.43282699584961,65.84544372558594
E2_40k,ukr_rus_twitter,10,favourites_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_favourites_count_10_07_2026_23_17_35,-0.0944476669376728,8.44904537790226,8.008621215820312,-8.999442100524902,71.38636779785156
E2_40k,ukr_rus_twitter,10,listed_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_listed_count_10_07_2026_23_19_30,-0.0429601343319035,1.7644498171805942,1.139973521232605,-0.7322361469268799,3.113283157348633
E2_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_10_07_2026_23_19_36,-0.0717352876524585,7.405374853523042,7.275791168212891,-28.867361068725582,54.839576721191406
E2_40k,covid19_twitter,10,followers_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_followers_count_10_07_2026_23_20_23,-0.0627182441337125,5.5140188326232105,5.128435134887695,-6.552350044250488,30.40440368652344
E2_40k,covid19_twitter,10,friends_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_friends_count_10_07_2026_23_20_24,-0.0663248736124983,5.889781132567728,5.706079006195068,-15.740230560302734,34.68952178955078
E2_40k,covid19_twitter,10,statuses_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_statuses_count_10_07_2026_23_22_25,-0.0875977753410672,8.15890284399047,7.85337495803833,-12.895596504211426,66.56769561767578
E2_40k,covid19_twitter,10,favourites_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_favourites_count_10_07_2026_23_22_25,-0.0315547578558435,8.213578254136038,7.856849670410156,-10.896636009216309,67.4628677368164
E2_40k,covid19_twitter,10,listed_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_listed_count_10_07_2026_23_26_06,-0.0706100852013448,1.6407059422462391,1.016910195350647,-0.6434597969055176,2.691915988922119
E2_40k,covid19_twitter,10,account_age_days,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_account_age_days_10_07_2026_23_26_22,-0.0450261945637875,7.427102907929879,7.340456962585449,-43.72594451904297,55.16185760498047
E2_40k,twibot20,10,friends_count,regression,test,eval_E2_40k_to_twibot20_reg_10shot_friends_count_10_07_2026_23_29_48,-0.1449945614541727,7.104566486402727,6.873925685882568,-15.258563995361328,50.4748649597168
E2_40k,twibot20,10,followers_count,regression,test,eval_E2_40k_to_twibot20_reg_10shot_followers_count_10_07_2026_23_29_49,-0.0181141297736022,8.287576813723017,7.709550857543945,-6.479896545410156,68.68392944335938
E2_40k,twibot20,10,account_age_days,regression,test,eval_E2_40k_to_twibot20_reg_10shot_account_age_days_10_07_2026_23_33_05,-0.0134368102992505,7.734460572048717,7.647735595703125,-45.44523620605469,59.82188034057617
E2_40k,twibot20,10,listed_count,regression,test,eval_E2_40k_to_twibot20_reg_10shot_listed_count_10_07_2026_23_33_05,0.0189914933851795,3.880866869999368,2.935992956161499,-1.3219175338745115,15.061127662658691
E2b_40k,midterm,10,account_age_days,regression,test,eval_E2b_40k_to_midterm_reg_10shot_account_age_days_11_07_2026_04_36_55,-0.0316174684423145,7.231741967771509,7.110734462738037,-29.99226951599121,52.29809188842773
E2b_40k,midterm,10,followers_count,regression,test,eval_E2b_40k_to_midterm_reg_10shot_followers_count_11_07_2026_04_36_55,-0.1135901038337985,6.146046194064936,5.756736278533936,-7.32465934753418,37.77388381958008
E2b_40k,midterm,10,statuses_count,regression,test,eval_E2b_40k_to_midterm_reg_10shot_statuses_count_11_07_2026_04_36_55,-0.0172500698092947,9.37078477827977,9.168044090270996,-22.67905807495117,87.81160736083984
E2b_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E2b_40k_to_ukr_rus_twitter_reg_10shot_followers_count_11_07_2026_04_36_55,0.0340155119043324,5.18364967942698,4.669247627258301,-4.2834954261779785,26.87022399902344
E2b_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E2b_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_11_07_2026_04_38_09,0.0306812940817904,7.91627873591236,7.50540828704834,-8.929295539855957,62.6674690246582
E2b_40k,covid19_twitter,10,followers_count,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_followers_count_11_07_2026_04_38_09,0.0341777535047669,5.320723328714119,4.930054187774658,-6.032131195068359,28.310096740722656
E2b_40k,covid19_twitter,10,statuses_count,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_statuses_count_11_07_2026_04_39_56,0.0232253021329048,7.954745084561262,7.645963668823242,-12.20888614654541,63.27796936035156
E2b_40k,covid19_twitter,10,account_age_days,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_account_age_days_11_07_2026_04_41_27,0.0491580322354877,7.219549489852243,7.1322526931762695,-41.26110076904297,52.12189483642578
E2b_40k,twibot20,10,followers_count,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_followers_count_11_07_2026_04_41_27,-0.1180353965438009,8.115712183211198,7.519729137420654,-6.172882556915283,65.86478424072266
E2b_40k,twibot20,10,statuses_count,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_statuses_count_11_07_2026_04_43_53,-0.0740608312975483,8.231993010403972,7.871983051300049,-10.853041648864746,67.76570892333984
E2b_40k,twibot20,10,account_age_days,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_account_age_days_11_07_2026_04_45_56,0.1104642001065564,7.54047686498131,7.455389976501465,-43.144718170166016,56.85879135131836
E4_40k,midterm,10,statuses_count,regression,test,eval_E4_40k_to_midterm_reg_10shot_statuses_count_13_07_2026_03_46_57,-0.1360369894349773,9.351541696013827,9.146604537963867,-22.581907272338867,87.45133209228516
E4r_40k,midterm,10,followers_count,regression,test,eval_E4r_40k_to_midterm_reg_10shot_followers_count_13_07_2026_03_46_57,-0.2330198943206306,6.189008124386387,5.795641899108887,-7.441447257995605,38.3038215637207
E4_40k,midterm,10,account_age_days,regression,test,eval_E4_40k_to_midterm_reg_10shot_account_age_days_13_07_2026_03_46_57,-0.0524449341899415,7.208512349928539,7.088034629821777,-29.79348373413086,51.962650299072266
E4r_40k,midterm,10,statuses_count,regression,test,eval_E4r_40k_to_midterm_reg_10shot_statuses_count_13_07_2026_03_47_38,-0.1428046123766328,9.411908953627163,9.206742286682127,-22.887348175048828,88.58403015136719
E4_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_13_07_2026_03_47_39,-0.1673594010166202,7.8782533253103555,7.458924293518066,-8.834135055541992,62.06687545776367
E4_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_followers_count_13_07_2026_03_47_39,-0.2318857782328317,5.14981917276782,4.627004623413086,-4.214756488800049,26.52063751220703
E4_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_13_07_2026_03_48_17,-0.0952200693367961,7.15910555575195,7.026359558105469,-26.91388511657715,51.25279235839844
E4r_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_followers_count_13_07_2026_03_48_20,-0.1850574793942929,5.233111146393492,4.707636833190918,-4.384805202484131,27.38545227050781
E4r_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_13_07_2026_03_50_25,-0.012996539253514,7.241236158186861,7.110541820526123,-27.558025360107425,52.43550109863281
E4r_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_13_07_2026_03_50_25,-0.1431112867076685,7.960848133008579,7.542365074157715,-9.04141616821289,63.37510299682617
E4_40k,covid19_twitter,10,followers_count,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_followers_count_13_07_2026_03_51_14,-0.1861574910395434,5.301343625174446,4.901504993438721,-5.980998516082764,28.10424423217773
E4_40k,covid19_twitter,10,statuses_count,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_statuses_count_13_07_2026_03_51_14,-0.1468096566557576,7.933095115269333,7.618485450744629,-12.1370849609375,62.93399810791016
E4_40k,covid19_twitter,10,account_age_days,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_account_age_days_13_07_2026_03_53_45,-0.0616370325271121,7.192759041097583,7.104313850402832,-40.948036193847656,51.735782623291016
E4r_40k,covid19_twitter,10,followers_count,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_followers_count_13_07_2026_03_53_45,-0.1947580620148137,5.376601047261284,4.972391605377197,-6.18060827255249,28.907838821411133
E4r_40k,covid19_twitter,10,account_age_days,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_account_age_days_13_07_2026_03_57_08,-0.0064473462081243,7.264186528050243,7.176382064819336,-41.785301208496094,52.76840591430664
E4r_40k,covid19_twitter,10,statuses_count,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_statuses_count_13_07_2026_03_57_08,-0.087495283823134,8.002232716847832,7.689793109893799,-12.367063522338867,64.03572845458984
E4_40k,twibot20,10,statuses_count,regression,test,eval_E4_40k_to_twibot20_reg_10shot_statuses_count_13_07_2026_04_00_29,-0.1055079160149293,8.196048845315936,7.832067489624023,-10.749757766723633,67.17521667480469
E4_40k,twibot20,10,followers_count,regression,test,eval_E4_40k_to_twibot20_reg_10shot_followers_count_13_07_2026_04_00_30,-0.1475218419305562,8.080417329944922,7.479846477508545,-6.110629081726074,65.29314422607422
E4_40k,twibot20,10,account_age_days,regression,test,eval_E4_40k_to_twibot20_reg_10shot_account_age_days_13_07_2026_04_03_17,-0.1062176233162063,7.50363045880165,7.414474487304687,-42.7143440246582,56.30447006225586
E4r_40k,twibot20,10,account_age_days,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_account_age_days_13_07_2026_04_03_19,-0.0863505358600121,7.561701708818875,7.47295331954956,-43.393585205078125,57.1793327331543
E4r_40k,twibot20,10,followers_count,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_followers_count_13_07_2026_04_03_20,-0.3210571559974287,8.143116633743016,7.535980701446533,-6.22140645980835,66.31034851074219
E4r_40k,twibot20,10,statuses_count,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_statuses_count_13_07_2026_04_03_20,-0.1603470784039619,8.252697590308872,7.889710903167725,-10.912741661071776,68.10701751708984
E1_log,midterm,10,followers_count,regression,test,eval_E1_log_to_midterm_reg_10shot_followers_count_19_07_2026_10_49_50,-0.0841051044434579,6.118752855372323,5.730326652526856,-7.250886917114258,37.43913650512695
E1_log,midterm,10,favourites_count,regression,test,eval_E1_log_to_midterm_reg_10shot_favourites_count_19_07_2026_10_49_50,-0.085281118970073,9.721280176450168,9.481066703796388,-19.88558959960937,94.50328826904295
E1_log,midterm,10,statuses_count,regression,test,eval_E1_log_to_midterm_reg_10shot_statuses_count_19_07_2026_10_49_50,-0.1153782901418129,9.34458975702255,9.137491226196287,-22.546857833862305,87.32135772705078
E1_log,midterm,10,friends_count,regression,test,eval_E1_log_to_midterm_reg_10shot_friends_count_19_07_2026_10_49_50,-0.0536628609250743,6.585053263501693,6.385768413543701,-16.166576385498047,43.3629264831543
E1_log,midterm,10,listed_count,regression,test,eval_E1_log_to_midterm_reg_10shot_listed_count_19_07_2026_10_50_09,-0.129905655408176,1.8501046151145848,1.1944258213043213,-0.6342916488647461,3.422887086868286
E1_log,midterm,10,account_age_days,regression,test,eval_E1_log_to_midterm_reg_10shot_account_age_days_19_07_2026_10_50_09,0.0138889295408963,7.202589300595768,7.0817461013793945,-29.74289894104004,51.87729263305664
E1_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_10_50_14,-0.0846367708810757,5.785846594318612,5.552380084991455,-11.958725929260254,33.47602081298828
E1_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_10_50_25,-0.1427759765019679,8.222230355656814,7.770254135131836,-8.469778060913086,67.60507202148438
E1_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_10_50_25,-0.1241420002204796,7.883283103906512,7.462810039520264,-8.846695899963379,62.14615249633789
E1_log,ukr_rus_twitter,10,listed_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_listed_count_19_07_2026_10_52_26,-0.1041743446667183,1.6719291179133575,1.0514682531356812,-0.5553358793258667,2.795346975326538
E1_log,covid19_twitter,10,friends_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_friends_count_19_07_2026_10_52_41,-0.0410658700497304,5.668733593833928,5.479780673980713,-14.507265090942385,32.13454055786133
E1_log,covid19_twitter,10,followers_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_followers_count_19_07_2026_10_52_42,-0.0554231473404412,5.306828422157785,4.910813331604004,-5.995450496673584,28.16242790222168
E1_log,ukr_rus_twitter,10,account_age_days,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_account_age_days_19_07_2026_10_52_42,0.0509327275393496,7.161906176811396,7.031820297241211,-26.93572998046875,51.29290008544922
E1_log,covid19_twitter,10,statuses_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_statuses_count_19_07_2026_10_54_35,-0.1696630667649461,7.94110289977989,7.623066902160644,-12.163619041442873,63.06111526489258
E1_log,covid19_twitter,10,favourites_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_favourites_count_19_07_2026_10_55_05,-0.1427851263602769,7.999073928638259,7.629437446594238,-10.283368110656738,63.98518371582031
E1_log,covid19_twitter,10,listed_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_listed_count_19_07_2026_10_57_19,-0.0683970970694251,1.5557960123831198,0.9434889554977416,-0.4777566194534302,2.420501232147217
E1_log,covid19_twitter,10,account_age_days,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_account_age_days_19_07_2026_10_57_23,0.0319063842522741,7.198184886596141,7.110263824462891,-41.011348724365234,51.81386566162109
E1_log,twibot20,10,followers_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_followers_count_19_07_2026_10_59_18,0.0893533351545837,8.105102118967208,7.523551940917969,-6.154139995574951,65.69268035888672
E1_log,twibot20,10,friends_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_friends_count_19_07_2026_11_00_10,-0.0761009572268463,6.917509127253449,6.68339204788208,-14.41368579864502,47.851932525634766
E1_log,twibot20,10,statuses_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_statuses_count_19_07_2026_11_02_12,-0.0769798456223227,8.236771120926887,7.872962474822998,-10.86680507659912,67.84439849853516
E1_log,twibot20,10,listed_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_listed_count_19_07_2026_11_02_31,0.0448246642270577,3.758169938375002,2.8237431049346924,-1.177419662475586,14.123841285705566
E1_log,twibot20,10,account_age_days,regression,test,eval_E1_log_to_twibot20_reg_10shot_account_age_days_19_07_2026_11_02_31,-0.0440126101537277,7.543949041766877,7.452695369720459,-43.18538284301758,56.91116714477539
E2_log,midterm,10,friends_count,regression,test,eval_E2_log_to_midterm_reg_10shot_friends_count_19_07_2026_11_16_43,-0.1330890531941649,6.606103109785613,6.405282497406006,-16.27650260925293,43.64059829711914
E2_log,midterm,10,favourites_count,regression,test,eval_E2_log_to_midterm_reg_10shot_favourites_count_19_07_2026_11_16_43,-0.1300418994963491,9.743261502923724,9.502437591552734,-19.980148315429688,94.93114471435548
E2_log,midterm,10,followers_count,regression,test,eval_E2_log_to_midterm_reg_10shot_followers_count_19_07_2026_11_16_43,-0.100695097094743,6.135392383814514,5.748837471008301,-7.295823097229004,37.64303970336914
E2_log,midterm,10,statuses_count,regression,test,eval_E2_log_to_midterm_reg_10shot_statuses_count_19_07_2026_11_16_43,-0.0743123042919765,9.36532174587764,9.160441398620604,-22.651456832885746,87.7092514038086
E2_log,midterm,10,listed_count,regression,test,eval_E2_log_to_midterm_reg_10shot_listed_count_19_07_2026_11_16_59,-0.1573623962354008,1.8245091339911368,1.1673762798309326,-0.589384913444519,3.32883358001709
E4_log,midterm,10,followers_count,regression,test,eval_E4_log_to_midterm_reg_10shot_followers_count_19_07_2026_11_17_00,-0.2977957307896786,6.147179131869908,5.749406814575195,-7.327729225158691,37.78781127929688
E2_log,midterm,10,account_age_days,regression,test,eval_E2_log_to_midterm_reg_10shot_account_age_days_19_07_2026_11_17_00,-0.2164350842145832,7.229109295737394,7.102583408355713,-29.969707489013672,52.2600212097168
E4_log,midterm,10,friends_count,regression,test,eval_E4_log_to_midterm_reg_10shot_friends_count_19_07_2026_11_17_06,-0.2445762767207764,6.612408746619725,6.408323764801025,-16.309497833251953,43.72394943237305
E4_log,midterm,10,statuses_count,regression,test,eval_E4_log_to_midterm_reg_10shot_statuses_count_19_07_2026_11_17_16,-0.1277963872546087,9.37212195406542,9.16719913482666,-22.685815811157227,87.836669921875
E4_log,midterm,10,favourites_count,regression,test,eval_E4_log_to_midterm_reg_10shot_favourites_count_19_07_2026_11_17_16,-0.1016231396982372,9.748745177290166,9.510836601257324,-20.00376892089844,95.03803253173828
E4_log,midterm,10,listed_count,regression,test,eval_E4_log_to_midterm_reg_10shot_listed_count_19_07_2026_11_17_17,-0.2307019567872542,1.83318742980676,1.1629542112350464,-0.6045407056808472,3.3605761528015137
E4_log,midterm,10,account_age_days,regression,test,eval_E4_log_to_midterm_reg_10shot_account_age_days_19_07_2026_11_17_28,-0.1275298150913004,7.227842211438159,7.106447696685791,-29.958852767944336,52.24170303344727
E4r_log,midterm,10,friends_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_friends_count_19_07_2026_11_17_33,-0.2527811320025208,6.651051098352096,6.44697904586792,-16.512399673461914,44.23648071289063
E4r_log,midterm,10,followers_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_followers_count_19_07_2026_11_17_33,-0.3164285373530011,6.183619043102093,5.788458347320557,-7.426753044128418,38.23714447021485
E4r_log,midterm,10,statuses_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_statuses_count_19_07_2026_11_17_34,-0.244504334231061,9.411458648585931,9.2037992477417,-22.88506126403809,88.57555389404297
E4r_log,midterm,10,account_age_days,regression,test,eval_E4r_log_to_midterm_reg_10shot_account_age_days_19_07_2026_11_17_51,0.0149987977991976,7.263705486108038,7.144458770751953,-30.26683807373047,52.761417388916016
E4r_log,midterm,10,favourites_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_favourites_count_19_07_2026_11_17_51,-0.1765789521579645,9.787202334110018,9.546947479248049,-20.169811248779297,95.7893295288086
E2_log,ukr_rus_twitter,10,followers_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_followers_count_19_07_2026_11_17_51,-0.0579517616673905,5.174538471078544,4.657808303833008,-4.264938354492188,26.775848388671875
E2_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_11_18_14,-0.10611915706947,8.24695831638356,7.797322273254394,-8.526823997497559,68.01232147216797
E2_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_11_18_14,-0.0617527625057518,5.812984323319999,5.581787109375,-12.080573081970217,33.79078674316406
E2_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_11_18_14,-0.0405000269308008,7.90866281233737,7.494377613067627,-8.910200119018555,62.54694747924805
E2_log,ukr_rus_twitter,10,listed_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_listed_count_19_07_2026_11_20_12,-0.0750976225824583,1.6484743810207036,1.0213782787322998,-0.5120037794113159,2.717467784881592
E4_log,ukr_rus_twitter,10,followers_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_followers_count_19_07_2026_11_20_41,-0.2524964123707653,5.192544713275489,4.660447597503662,-4.3016438484191895,26.962520599365234
E4_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_11_20_42,-0.1723744986636795,5.819427627786006,5.583925724029541,-12.109586715698242,33.86573791503906
E2_log,ukr_rus_twitter,10,account_age_days,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_account_age_days_19_07_2026_11_20_42,-0.1250974110912732,7.195783535494746,7.061050891876221,-27.200639724731445,51.77930068969727
E4_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_11_22_29,-0.1504810057798347,7.91891273626377,7.499326705932617,-8.935903549194336,62.70917892456055
E4_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_11_23_08,-0.0915332340735797,8.25256169168687,7.804231643676758,-8.539772987365723,68.10477447509766
