record_id	result_status	provenance_quality	model_id	train_setup	checkpoint_step	test_dataset	task	target	shots	split	seed	metric	value	uncertainty	run_id	run_date	run_timestamp	date_source	date_precision	wandb_run_id	wandb_created_at	wandb_state	wandb_match	eval_protocol	source_path	source_row	context_json
73906ef67b4555a8	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			cp_hk_twitter	pair_link_prediction					hits_at_50	0.68000000000000005						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/cp_hk_twitter__pair_lp.csv	39	"{""auc"":""0.7595086734693878"",""average_precision"":""0.7094236040805446"",""endpoint_permutation_auc"":""0.51214225"",""endpoint_sensitivity"":""0.9984984984984985"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
d6d5d3ff01979c37	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			cp_hk_twitter	pair_link_prediction					hits_at_50	0.88						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/cp_hk_twitter__pair_lp.csv	40	"{""auc"":""0.7828122448979592"",""average_precision"":""0.7218119067699461"",""endpoint_permutation_auc"":""0.511257625"",""endpoint_sensitivity"":""0.9997496871088861"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
21bd74ace5245572	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		cp_hk_twitter	static_link_prediction					auc	0.56060280612244895						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1262	"{""entry_rung"":""8"",""in_merge"":""1"",""rel_to_entry"":""0""}"
3eda04ada75d422f	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		cp_hk_twitter	static_link_prediction					auc	0.56060280612244895						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1502	"{""entry_rung"":""3"",""in_merge"":""1"",""rel_to_entry"":""5""}"
8f1b4c097f111881	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		cp_hk_twitter	static_link_prediction					auc	0.56060280612244895						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1382	"{""entry_rung"":""6"",""in_merge"":""1"",""rel_to_entry"":""2""}"
16581776cdb9c9f5	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		cp_hk_twitter	static_link_prediction					average_precision	0.51199827360790906						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1263	"{""entry_rung"":""8"",""in_merge"":""1"",""rel_to_entry"":""0""}"
777298580ceb67f5	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		cp_hk_twitter	static_link_prediction					average_precision	0.51199827360790906						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1503	"{""entry_rung"":""3"",""in_merge"":""1"",""rel_to_entry"":""5""}"
7e09843331d56711	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		cp_hk_twitter	static_link_prediction					average_precision	0.51199827360790906						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1383	"{""entry_rung"":""6"",""in_merge"":""1"",""rel_to_entry"":""2""}"
17605471ce9ca698	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		cp_hk_twitter	static_link_prediction					hits_at_50	0.32000000000000001						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1504	"{""entry_rung"":""3"",""in_merge"":""1"",""rel_to_entry"":""5""}"
8d31829cd0ed534e	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		cp_hk_twitter	static_link_prediction					hits_at_50	0.32000000000000001						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1264	"{""entry_rung"":""8"",""in_merge"":""1"",""rel_to_entry"":""0""}"
d30fdfd5930e186d	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		cp_hk_twitter	static_link_prediction					hits_at_50	0.32000000000000001						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1384	"{""entry_rung"":""6"",""in_merge"":""1"",""rel_to_entry"":""2""}"
4a05207ab6f50cdf	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		election2020	classification					accuracy	0.96999999999999997						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	185	"{""entry_rung"":""8"",""in_merge"":""1"",""rel_to_entry"":""0""}"
6233f41e9a063523	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			election2020	classification		10	test		accuracy	0.96999999999999997		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_election2020_pl_10shot_27_07_2026_08_38_02	2026-07-27	2026-07-27T15:38:04Z	wandb_created_at	timestamp	qjin09y2	2026-07-27T15:38:04Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_classification/data/node_classification.csv	265	"{""f1"":""0.9706457925636007"",""roc_auc"":""0.984164""}"
76b88e842eec2042	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		election2020	classification					accuracy	0.96999999999999997						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	281	"{""entry_rung"":""1"",""in_merge"":""1"",""rel_to_entry"":""7""}"
a1d307f2b35c8211	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		election2020	classification					accuracy	0.96999999999999997						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	89	"{""entry_rung"":""5"",""in_merge"":""1"",""rel_to_entry"":""3""}"
1e4779067cd1714c	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			election2020	classification		10	test		f1	0.97064579256360073		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_election2020_pl_10shot_27_07_2026_08_38_02	2026-07-27	2026-07-27T15:38:04Z	wandb_created_at	timestamp	qjin09y2	2026-07-27T15:38:04Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_classification/data/node_classification.csv	265	"{""accuracy"":""0.97"",""roc_auc"":""0.984164""}"
9f2b70ebc6bd7c0c	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		election2020	classification					f1	0.97064579256360073						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	282	"{""entry_rung"":""1"",""in_merge"":""1"",""rel_to_entry"":""7""}"
a631895c0b115c0f	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		election2020	classification					f1	0.97064579256360073						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	186	"{""entry_rung"":""8"",""in_merge"":""1"",""rel_to_entry"":""0""}"
ee71ce1726e3be4c	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		election2020	classification					f1	0.97064579256360073						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	90	"{""entry_rung"":""5"",""in_merge"":""1"",""rel_to_entry"":""3""}"
c7a476908fe3ef1a	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		election2020	classification					roc_auc	0.98416400000000004						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	187	"{""entry_rung"":""8"",""in_merge"":""1"",""rel_to_entry"":""0""}"
e634d536237217f7	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		election2020	classification					roc_auc	0.98416400000000004						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	283	"{""entry_rung"":""1"",""in_merge"":""1"",""rel_to_entry"":""7""}"
e93524b704ede369	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		election2020	classification					roc_auc	0.98416400000000004						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	91	"{""entry_rung"":""5"",""in_merge"":""1"",""rel_to_entry"":""3""}"
f811888a0db709bb	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			election2020	classification		10	test		roc_auc	0.98416400000000004		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_election2020_pl_10shot_27_07_2026_08_38_02	2026-07-27	2026-07-27T15:38:04Z	wandb_created_at	timestamp	qjin09y2	2026-07-27T15:38:04Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_classification/data/node_classification.csv	265	"{""accuracy"":""0.97"",""f1"":""0.9706457925636007""}"
ffcddc54d69f921e	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					auc	0.6971783163265306						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	38	"{""average_precision"":""0.6547057492695519"",""endpoint_permutation_auc"":""0.48254475"",""endpoint_sensitivity"":""0.999498997995992"",""hits_at_50"":""0.76"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
c65e5f7ba09e57eb	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					auc	0.72449515306122447						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	40	"{""average_precision"":""0.6787835541662415"",""endpoint_permutation_auc"":""0.49552775"",""endpoint_sensitivity"":""0.9994993742177722"",""hits_at_50"":""0.8"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
306b51ffdb4e8a11	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					auc	0.76164081632653058						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	39	"{""average_precision"":""0.7399197849809387"",""endpoint_permutation_auc"":""0.490404"",""endpoint_sensitivity"":""0.9992492492492493"",""hits_at_50"":""0.96"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
700c1b575dd02bf0	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					average_precision	0.65470574926955194						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	38	"{""auc"":""0.6971783163265306"",""endpoint_permutation_auc"":""0.48254475"",""endpoint_sensitivity"":""0.999498997995992"",""hits_at_50"":""0.76"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
33b19359e0a3deb4	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					average_precision	0.67878355416624148						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	40	"{""auc"":""0.7244951530612245"",""endpoint_permutation_auc"":""0.49552775"",""endpoint_sensitivity"":""0.9994993742177722"",""hits_at_50"":""0.8"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
d713c15f58080596	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					average_precision	0.73991978498093869						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	39	"{""auc"":""0.7616408163265306"",""endpoint_permutation_auc"":""0.490404"",""endpoint_sensitivity"":""0.9992492492492493"",""hits_at_50"":""0.96"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
7de1df59689bfeea	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					hits_at_50	0.76000000000000001						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	38	"{""auc"":""0.6971783163265306"",""average_precision"":""0.6547057492695519"",""endpoint_permutation_auc"":""0.48254475"",""endpoint_sensitivity"":""0.999498997995992"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
9dd41d0f63baf5a2	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					hits_at_50	0.80000000000000004						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	40	"{""auc"":""0.7244951530612245"",""average_precision"":""0.6787835541662415"",""endpoint_permutation_auc"":""0.49552775"",""endpoint_sensitivity"":""0.9994993742177722"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
54649155e9c55901	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	pair_link_prediction					hits_at_50	0.95999999999999996						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/pair_lp/midterm__pair_lp.csv	39	"{""auc"":""0.7616408163265306"",""average_precision"":""0.7399197849809387"",""endpoint_permutation_auc"":""0.490404"",""endpoint_sensitivity"":""0.9992492492492493"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
b2c24d5c4b2b70c3	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10	test		mae	7.0179147720336914		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_midterm_reg_10shot_account_age_days_27_07_2026_07_08_04	2026-07-27	2026-07-27T14:08:07Z	wandb_created_at	timestamp	cn3dhvag	2026-07-27T14:08:07Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_regression/data/node_regression.csv	944	"{""mse"":""50.96992111206055"",""r2"":""-29.205184936523438"",""rmse"":""7.1393221745527455"",""spearman"":""-0.06930094765629968""}"
a5ccd644383dec66	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10	test		mse	50.969921112060547		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_midterm_reg_10shot_account_age_days_27_07_2026_07_08_04	2026-07-27	2026-07-27T14:08:07Z	wandb_created_at	timestamp	cn3dhvag	2026-07-27T14:08:07Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_regression/data/node_regression.csv	944	"{""mae"":""7.017914772033691"",""r2"":""-29.205184936523438"",""rmse"":""7.1393221745527455"",""spearman"":""-0.06930094765629968""}"
5ef1ff543c8bc2b9	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10	test		r2	-29.205184936523438		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_midterm_reg_10shot_account_age_days_27_07_2026_07_08_04	2026-07-27	2026-07-27T14:08:07Z	wandb_created_at	timestamp	cn3dhvag	2026-07-27T14:08:07Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_regression/data/node_regression.csv	944	"{""mae"":""7.017914772033691"",""mse"":""50.96992111206055"",""rmse"":""7.1393221745527455"",""spearman"":""-0.06930094765629968""}"
3ea158d5a2626b94	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10			r2	-45.56306961689932						unknown					transform=log1p	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/reg_probe/midterm__reg_probe.csv	54	"{""alpha"":""1.0"",""episodes"":""500"",""features"":""frozen_emb"",""n_labeled"":""333430"",""n_pred"":""6000"",""n_query"":""12"",""rmse"":""9.00684825445394"",""spearman"":""0.0871816820813307""}"
4420a3d0fdb5c0c0	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		midterm	regression	account_age_days				r2	-45.56306961689932						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	839	"{""entry_rung"":""4"",""in_merge"":""1"",""rel_to_entry"":""4""}"
831509c4b9fc809b	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		midterm	regression	account_age_days				r2	-45.56306961689932						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	551	"{""entry_rung"":""3"",""in_merge"":""1"",""rel_to_entry"":""5""}"
bb21453eb99ee4e8	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		midterm	regression	account_age_days				r2	-45.56306961689932						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1127	"{""entry_rung"":""5"",""in_merge"":""1"",""rel_to_entry"":""3""}"
fff1e07bd9b49427	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10	test		rmse	7.1393221745527455		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_midterm_reg_10shot_account_age_days_27_07_2026_07_08_04	2026-07-27	2026-07-27T14:08:07Z	wandb_created_at	timestamp	cn3dhvag	2026-07-27T14:08:07Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_regression/data/node_regression.csv	944	"{""mae"":""7.017914772033691"",""mse"":""50.96992111206055"",""r2"":""-29.205184936523438"",""spearman"":""-0.06930094765629968""}"
002277424d811d2d	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10			rmse	9.0068482544539403						unknown					transform=log1p	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/reg_probe/midterm__reg_probe.csv	54	"{""alpha"":""1.0"",""episodes"":""500"",""features"":""frozen_emb"",""n_labeled"":""333430"",""n_pred"":""6000"",""n_query"":""12"",""r2"":""-45.56306961689932"",""spearman"":""0.0871816820813307""}"
177d60ef089921bc	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		midterm	regression	account_age_days				rmse	9.0068482544539403						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	840	"{""entry_rung"":""4"",""in_merge"":""1"",""rel_to_entry"":""4""}"
87afa2f1c5d338f8	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		midterm	regression	account_age_days				rmse	9.0068482544539403						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	552	"{""entry_rung"":""3"",""in_merge"":""1"",""rel_to_entry"":""5""}"
949c83e7703fe8b7	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		midterm	regression	account_age_days				rmse	9.0068482544539403						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1128	"{""entry_rung"":""5"",""in_merge"":""1"",""rel_to_entry"":""3""}"
3f6eeee360c563bd	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10	test		spearman	-0.069300947656299683		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_midterm_reg_10shot_account_age_days_27_07_2026_07_08_04	2026-07-27	2026-07-27T14:08:07Z	wandb_created_at	timestamp	cn3dhvag	2026-07-27T14:08:07Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_regression/data/node_regression.csv	944	"{""mae"":""7.017914772033691"",""mse"":""50.96992111206055"",""r2"":""-29.205184936523438"",""rmse"":""7.1393221745527455""}"
2d0cedeb751ed82c	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		midterm	regression	account_age_days				spearman	0.087181682081330703						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	841	"{""entry_rung"":""4"",""in_merge"":""1"",""rel_to_entry"":""4""}"
36d79551fb6fa43b	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk;order=A;rung=8		midterm	regression	account_age_days				spearman	0.087181682081330703						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	553	"{""entry_rung"":""3"",""in_merge"":""1"",""rel_to_entry"":""5""}"
991518042a74597a	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		midterm	regression	account_age_days				spearman	0.087181682081330703						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1129	"{""entry_rung"":""5"",""in_merge"":""1"",""rel_to_entry"":""3""}"
daeb282a2cda290d	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	account_age_days	10			spearman	0.087181682081330703						unknown					transform=log1p	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/reg_probe/midterm__reg_probe.csv	54	"{""alpha"":""1.0"",""episodes"":""500"",""features"":""frozen_emb"",""n_labeled"":""333430"",""n_pred"":""6000"",""n_query"":""12"",""r2"":""-45.56306961689932"",""rmse"":""9.00684825445394""}"
10b40f01059cacdc	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	followers_count	10	test		mae	5.6655893325805664		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_midterm_reg_10shot_followers_count_27_07_2026_07_08_03	2026-07-27	2026-07-27T14:08:06Z	wandb_created_at	timestamp	q8494c3j	2026-07-27T14:08:06Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_regression/data/node_regression.csv	941	"{""mse"":""36.58857727050781"",""r2"":""-7.06343936920166"",""rmse"":""6.048849251759198"",""spearman"":""0.06901048350232876""}"
26b533cd97a0c082	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb			midterm	regression	followers_count	10	test		mse	36.588577270507812		eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_midterm_reg_10shot_followers_count_27_07_2026_07_08_03	2026-07-27	2026-07-27T14:08:06Z	wandb_created_at	timestamp	q8494c3j	2026-07-27T14:08:06Z	finished	run_name		scripts/experiments/analysis/evaluation/task_tables/node_regression/data/node_regression.csv	941	"{""mae"":""5.665589332580566"",""r2"":""-7.06343936920166"",""rmse"":""6.048849251759198"",""spearman"":""0.06901048350232876""}"
059a11fd2de2356f	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020;order=B;rung=8		midterm	regression	followers_count				r2	-15.20408229898349						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	842	"{""entry_rung"":""4"",""in_merge"":""1"",""rel_to_entry"":""4""}"
0680c512adacf6c8	reported	complete	merged_ukr_rus_covid_midterm_all8_nm_wb	sources=election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid;order=C;rung=8		midterm	regression	followers_count				r2	-15.20408229898349						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream/data/nm_ladder_downstream_long.csv	1130	"{""entry_rung"":""5"",""in_merge"":""1"",""rel_to_entry"":""3""}"
