arm	rung	training_seed	model_id	sources	checkpoint_step	checkpoint	checkpoint_sha256	training_revision	dataset	episodes	queries	episode_fingerprint	roc_auc	accuracy	f1
exposure	5	0	nmi_exposure_r5_s0	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r5_s0_20260904_023439_086/checkpoint/state_dict_10000.ckpt	9f1144eb689847de4be05569898722a3439738d8d2cd9f477735f26e35896830	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6229254404703776	0.5924479166666666	0.617359413202934
exposure	5	0	nmi_exposure_r5_s0	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r5_s0_20260904_023439_086/checkpoint/state_dict_10000.ckpt	9f1144eb689847de4be05569898722a3439738d8d2cd9f477735f26e35896830	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.481689453125	0.47265625	0.4351464435146444
exposure	5	1	nmi_exposure_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s1_20260908_132652_020/checkpoint/state_dict_6000.ckpt	869ca85a62b9310a4d8e745e48a4c4286c4ce419b2b8b60bfe96b522f71f7b99	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9453401918764468	0.8935546875	0.8070796460176991
exposure	5	1	nmi_exposure_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s1_20260908_132652_020/checkpoint/state_dict_6000.ckpt	869ca85a62b9310a4d8e745e48a4c4286c4ce419b2b8b60bfe96b522f71f7b99	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.987060546875	0.984375	0.9846153846153847
exposure	5	1	nmi_exposure_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s1_20260908_132652_020/checkpoint/state_dict_6000.ckpt	869ca85a62b9310a4d8e745e48a4c4286c4ce419b2b8b60bfe96b522f71f7b99	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.77764892578125	0.69140625	0.6883629191321499
exposure	5	1	nmi_exposure_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s1_20260908_132652_020/checkpoint/state_dict_6000.ckpt	869ca85a62b9310a4d8e745e48a4c4286c4ce419b2b8b60bfe96b522f71f7b99	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6346641116672092	0.5999348958333334	0.6069715382155421
exposure	5	1	nmi_exposure_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s1_20260908_132652_020/checkpoint/state_dict_6000.ckpt	869ca85a62b9310a4d8e745e48a4c4286c4ce419b2b8b60bfe96b522f71f7b99	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49420166015625	0.49609375	0.5095057034220533
exposure	5	2	nmi_exposure_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s2_20260908_132652_068/checkpoint/state_dict_4000.ckpt	460f2bc979136d40ce8cd87905d88371724fbff62a94295937fdb3d0dc57d673	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9436721801757811	0.9000651041666666	0.8178041543026706
exposure	5	2	nmi_exposure_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s2_20260908_132652_068/checkpoint/state_dict_4000.ckpt	460f2bc979136d40ce8cd87905d88371724fbff62a94295937fdb3d0dc57d673	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98504638671875	0.984375	0.9846153846153847
exposure	5	2	nmi_exposure_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s2_20260908_132652_068/checkpoint/state_dict_4000.ckpt	460f2bc979136d40ce8cd87905d88371724fbff62a94295937fdb3d0dc57d673	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7602691650390625	0.689453125	0.6863905325443787
exposure	5	2	nmi_exposure_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s2_20260908_132652_068/checkpoint/state_dict_4000.ckpt	460f2bc979136d40ce8cd87905d88371724fbff62a94295937fdb3d0dc57d673	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6428902943929037	0.6139322916666666	0.6116568434839554
exposure	5	2	nmi_exposure_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r5_s2_20260908_132652_068/checkpoint/state_dict_4000.ckpt	460f2bc979136d40ce8cd87905d88371724fbff62a94295937fdb3d0dc57d673	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.51007080078125	0.54296875	0.5617977528089888
exposure	6	0	nmi_exposure_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r6_s0_20260904_023439_103/checkpoint/state_dict_8000.ckpt	77da73ef4c7f4a7a4a41c5728a5355dc3a93ed108be9d529df217d299f727e2c	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9405619303385417	0.88671875	0.8006872852233677
exposure	6	0	nmi_exposure_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r6_s0_20260904_023439_103/checkpoint/state_dict_8000.ckpt	77da73ef4c7f4a7a4a41c5728a5355dc3a93ed108be9d529df217d299f727e2c	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.985595703125	0.984375	0.9846153846153847
exposure	6	0	nmi_exposure_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r6_s0_20260904_023439_103/checkpoint/state_dict_8000.ckpt	77da73ef4c7f4a7a4a41c5728a5355dc3a93ed108be9d529df217d299f727e2c	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7602157592773438	0.677734375	0.67
exposure	6	0	nmi_exposure_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r6_s0_20260904_023439_103/checkpoint/state_dict_8000.ckpt	77da73ef4c7f4a7a4a41c5728a5355dc3a93ed108be9d529df217d299f727e2c	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.614484151204427	0.5826822916666666	0.5861846352485475
exposure	6	0	nmi_exposure_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r6_s0_20260904_023439_103/checkpoint/state_dict_8000.ckpt	77da73ef4c7f4a7a4a41c5728a5355dc3a93ed108be9d529df217d299f727e2c	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.50421142578125	0.515625	0.48760330578512395
exposure	6	1	nmi_exposure_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s1_20260908_132652_021/checkpoint/state_dict_6000.ckpt	cbd9539f2aa345d8b3fcd2f4da95e5f281a8bbe2116aad7ba891aee3eaac54b2	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9462381998697916	0.8763020833333334	0.7898230088495575
exposure	6	1	nmi_exposure_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s1_20260908_132652_021/checkpoint/state_dict_6000.ckpt	cbd9539f2aa345d8b3fcd2f4da95e5f281a8bbe2116aad7ba891aee3eaac54b2	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98431396484375	0.98046875	0.9808429118773946
exposure	6	1	nmi_exposure_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s1_20260908_132652_021/checkpoint/state_dict_6000.ckpt	cbd9539f2aa345d8b3fcd2f4da95e5f281a8bbe2116aad7ba891aee3eaac54b2	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7833290100097656	0.701171875	0.6958250497017893
exposure	6	1	nmi_exposure_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s1_20260908_132652_021/checkpoint/state_dict_6000.ckpt	cbd9539f2aa345d8b3fcd2f4da95e5f281a8bbe2116aad7ba891aee3eaac54b2	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6230269538031684	0.5930989583333334	0.6061751732829238
exposure	6	1	nmi_exposure_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s1_20260908_132652_021/checkpoint/state_dict_6000.ckpt	cbd9539f2aa345d8b3fcd2f4da95e5f281a8bbe2116aad7ba891aee3eaac54b2	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4942626953125	0.46875	0.48091603053435117
exposure	6	2	nmi_exposure_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s2_20260908_132652_069/checkpoint/state_dict_4000.ckpt	164e59be922539232301c5939f1054e1d2fcfae33c3866ba77ed68b50eaaf0b7	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9406605473271124	0.8782552083333334	0.7898876404494382
exposure	6	2	nmi_exposure_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s2_20260908_132652_069/checkpoint/state_dict_4000.ckpt	164e59be922539232301c5939f1054e1d2fcfae33c3866ba77ed68b50eaaf0b7	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98406982421875	0.98046875	0.9808429118773946
exposure	6	2	nmi_exposure_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s2_20260908_132652_069/checkpoint/state_dict_4000.ckpt	164e59be922539232301c5939f1054e1d2fcfae33c3866ba77ed68b50eaaf0b7	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7769088745117188	0.6865234375	0.6773869346733669
exposure	6	2	nmi_exposure_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s2_20260908_132652_069/checkpoint/state_dict_4000.ckpt	164e59be922539232301c5939f1054e1d2fcfae33c3866ba77ed68b50eaaf0b7	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6301869286431208	0.5999348958333334	0.602907915993538
exposure	6	2	nmi_exposure_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r6_s2_20260908_132652_069/checkpoint/state_dict_4000.ckpt	164e59be922539232301c5939f1054e1d2fcfae33c3866ba77ed68b50eaaf0b7	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49139404296875	0.5078125	0.5
exposure	7	0	nmi_exposure_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r7_s0_20260904_023439_120/checkpoint/state_dict_8000.ckpt	590e3501baaddad2a14cb2dc0bd1655cec851ad11760ca070667caa44a106351	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9414551346390336	0.9065755208333334	0.8229487970388649
exposure	7	0	nmi_exposure_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r7_s0_20260904_023439_120/checkpoint/state_dict_8000.ckpt	590e3501baaddad2a14cb2dc0bd1655cec851ad11760ca070667caa44a106351	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98712158203125	0.984375	0.9846153846153847
exposure	7	0	nmi_exposure_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r7_s0_20260904_023439_120/checkpoint/state_dict_8000.ckpt	590e3501baaddad2a14cb2dc0bd1655cec851ad11760ca070667caa44a106351	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7593975067138672	0.685546875	0.6805555555555556
exposure	7	0	nmi_exposure_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r7_s0_20260904_023439_120/checkpoint/state_dict_8000.ckpt	590e3501baaddad2a14cb2dc0bd1655cec851ad11760ca070667caa44a106351	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6007128821478949	0.5670572916666666	0.5801767676767676
exposure	7	0	nmi_exposure_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r7_s0_20260904_023439_120/checkpoint/state_dict_8000.ckpt	590e3501baaddad2a14cb2dc0bd1655cec851ad11760ca070667caa44a106351	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49755859375	0.47265625	0.4444444444444444
exposure	7	1	nmi_exposure_r7_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s1_20260908_132652_022/checkpoint/state_dict_8000.ckpt	81d89153eee7eb65e926fc87af1ff157d39eb489f38220add30adb80c757598b	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9411462854456019	0.9020182291666666	0.820726622989875
exposure	7	1	nmi_exposure_r7_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s1_20260908_132652_022/checkpoint/state_dict_8000.ckpt	81d89153eee7eb65e926fc87af1ff157d39eb489f38220add30adb80c757598b	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9862060546875	0.98046875	0.9808429118773946
exposure	7	1	nmi_exposure_r7_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s1_20260908_132652_022/checkpoint/state_dict_8000.ckpt	81d89153eee7eb65e926fc87af1ff157d39eb489f38220add30adb80c757598b	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7820892333984375	0.7119140625	0.7064676616915423
exposure	7	1	nmi_exposure_r7_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s1_20260908_132652_022/checkpoint/state_dict_8000.ckpt	81d89153eee7eb65e926fc87af1ff157d39eb489f38220add30adb80c757598b	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.643917719523112	0.6070963541666666	0.5969949916527546
exposure	7	1	nmi_exposure_r7_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s1_20260908_132652_022/checkpoint/state_dict_8000.ckpt	81d89153eee7eb65e926fc87af1ff157d39eb489f38220add30adb80c757598b	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49359130859375	0.4921875	0.48
exposure	7	2	nmi_exposure_r7_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s2_20260908_132652_070/checkpoint/state_dict_6000.ckpt	9a2f6fa98de57c1bd876fa363d03fd08e9090d440157ca24c51ae3e44db51e1a	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9358317057291665	0.8743489583333334	0.7819209039548023
exposure	7	2	nmi_exposure_r7_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s2_20260908_132652_070/checkpoint/state_dict_6000.ckpt	9a2f6fa98de57c1bd876fa363d03fd08e9090d440157ca24c51ae3e44db51e1a	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98919677734375	0.98046875	0.9808429118773946
exposure	7	2	nmi_exposure_r7_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s2_20260908_132652_070/checkpoint/state_dict_6000.ckpt	9a2f6fa98de57c1bd876fa363d03fd08e9090d440157ca24c51ae3e44db51e1a	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7822685241699219	0.7080078125	0.7088607594936709
exposure	7	2	nmi_exposure_r7_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s2_20260908_132652_070/checkpoint/state_dict_6000.ckpt	9a2f6fa98de57c1bd876fa363d03fd08e9090d440157ca24c51ae3e44db51e1a	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6253291236029732	0.5911458333333334	0.595360824742268
exposure	7	2	nmi_exposure_r7_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_exposure_r7_s2_20260908_132652_070/checkpoint/state_dict_6000.ckpt	9a2f6fa98de57c1bd876fa363d03fd08e9090d440157ca24c51ae3e44db51e1a	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49212646484375	0.50390625	0.5058365758754864
exposure	8	0	nmi_exposure_r8_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r8_s0_20260904_023439_001/checkpoint/state_dict_10000.ckpt	d6474e0619152a86b7957cd0646050b2dd538bf9f877837eafb2ef270e7fd62b	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.937930636935764	0.875	0.7866666666666666
exposure	8	0	nmi_exposure_r8_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r8_s0_20260904_023439_001/checkpoint/state_dict_10000.ckpt	d6474e0619152a86b7957cd0646050b2dd538bf9f877837eafb2ef270e7fd62b	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.985595703125	0.984375	0.9846153846153847
exposure	8	0	nmi_exposure_r8_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r8_s0_20260904_023439_001/checkpoint/state_dict_10000.ckpt	d6474e0619152a86b7957cd0646050b2dd538bf9f877837eafb2ef270e7fd62b	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7669715881347656	0.6962890625	0.6874371859296482
exposure	8	0	nmi_exposure_r8_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r8_s0_20260904_023439_001/checkpoint/state_dict_10000.ckpt	d6474e0619152a86b7957cd0646050b2dd538bf9f877837eafb2ef270e7fd62b	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6361520555284288	0.6009114583333334	0.6194909993792675
