train_id	eval_id	roc_auc	result_status	run_id	run_name	created_at	pretrained_model_run	n_shots	n_way	n_query	eval_random_query	test_len_cap	val_len_cap	task_name	n_hop
covid_political+pl	midterm+pl	0.8130340101	reported_legacy	2w420426	eval_covid_political_pl_to_midterm_pl_3shot_05_05_2026_01_31_03	2026-05-05T08:31:05Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
covid_political+pl	ukr_rus_suspended+nm	0.5587033333	reported_legacy	tzfwokst	eval_covid_political_pl_to_ukr_rus_suspended_nm_3shot_20_05_2026_16_08_05	2026-05-20T23:08:07Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
covid_political+pl	ukr_rus_suspended+pl	0.5073320000	reported_legacy	ofbd136a	eval_covid_political_pl_to_ukr_rus_suspended_pl_3shot_20_05_2026_16_08_26	2026-05-20T23:08:28Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
covid_political+pl	ukr_rus_twitter+lp	0.4612882961	void_pre_20260723	udij3afh	eval_covid_political_pl_to_ukr_rus_twitter_lp_3shot_04_05_2026_19_07_07	2026-05-05T02:07:13Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
covid_political+pl	ukr_rus_twitter+nm	0.6579072672	reported_legacy	rxc05vus	eval_covid_political_pl_to_ukr_rus_twitter_nm_3shot_05_05_2026_01_05_31	2026-05-05T08:05:36Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
covid_political+pl	ukr_rus_twitter+pl	0.5031117144	reported_legacy	eyjag1q0	eval_covid_political_pl_to_ukr_rus_twitter_pl_3shot_05_05_2026_01_08_46	2026-05-05T08:08:51Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
election2020+nm	covid19_twitter+lp	0.6812300486	void_pre_20260723	tb0a38ln	eval_election2020_nm_to_covid19_twitter_lp_3shot_20_05_2026_17_06_45	2026-05-21T00:07:03Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
election2020+nm	covid19_twitter+nm	0.9242120816	reported_legacy	8imve02q	eval_election2020_nm_to_covid19_twitter_nm_3shot_20_05_2026_17_05_30	2026-05-21T00:05:52Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
election2020+nm	covid19_twitter+pl	0.5246681250	reported_legacy	wmpo96g2	eval_election2020_nm_to_covid19_twitter_pl_3shot_20_05_2026_17_07_28	2026-05-21T00:07:39Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	2	12	False	1000	1000	classification	2
election2020+nm	covid_political+nm	0.8700204769	reported_legacy	k8j5c0ft	eval_election2020_nm_to_covid_political_nm_3shot_20_05_2026_17_04_46	2026-05-21T00:04:48Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	3	12	True	500	500	neighbor_matching	2
election2020+nm	covid_political+pl	0.8854240278	reported_legacy	4zo6itb5	eval_election2020_nm_to_covid_political_pl_3shot_20_05_2026_17_05_37	2026-05-21T00:05:39Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	2	12	True	500	500	classification	2
election2020+nm	election2020+nm	0.8753340000	reported_legacy	m59trmg2	eval_election2020_nm_to_election2020_nm_3shot_20_05_2026_17_04_46	2026-05-21T00:04:51Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	3	1	False	500	500	neighbor_matching	2
election2020+nm	election2020+pl	0.9836380000	reported_legacy	5uw15t4u	eval_election2020_nm_to_election2020_pl_3shot_20_05_2026_17_05_28	2026-05-21T00:05:32Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	2	1	False	500	500	classification	2
election2020+nm	midterm+lp	0.6822876736	void_pre_20260723	kf5j9ly7	eval_election2020_nm_to_midterm_lp_3shot_20_05_2026_17_05_28	2026-05-21T00:05:32Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
election2020+nm	midterm+nm	0.8786104543	reported_legacy	ojljdplk	eval_election2020_nm_to_midterm_nm_3shot_20_05_2026_17_04_46	2026-05-21T00:04:51Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
election2020+nm	midterm+pl	0.7597071597	reported_legacy	trrjdvjw	eval_election2020_nm_to_midterm_pl_3shot_20_05_2026_17_06_01	2026-05-21T00:06:04Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	2	12	False	1000	1000	classification	2
election2020+nm	ukr_rus_suspended+nm	0.7078660000	reported_legacy	4gf1mts4	eval_election2020_nm_to_ukr_rus_suspended_nm_3shot_20_05_2026_17_04_51	2026-05-21T00:04:55Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	3	1	False	500	500	neighbor_matching	2
election2020+nm	ukr_rus_suspended+pl	0.5096680000	reported_legacy	k12qmphx	eval_election2020_nm_to_ukr_rus_suspended_pl_3shot_20_05_2026_17_05_19	2026-05-21T00:05:23Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	2	1	False	500	500	classification	2
election2020+nm	ukr_rus_twitter+lp	0.6985671458	void_pre_20260723	epkbblg7	eval_election2020_nm_to_ukr_rus_twitter_lp_3shot_20_05_2026_17_08_19	2026-05-21T00:08:44Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
election2020+nm	ukr_rus_twitter+nm	0.8986908924	reported_legacy	sfi4pl6a	eval_election2020_nm_to_ukr_rus_twitter_nm_3shot_20_05_2026_17_06_48	2026-05-21T00:07:11Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
election2020+nm	ukr_rus_twitter+pl	0.5817645694	reported_legacy	aifyf2mx	eval_election2020_nm_to_ukr_rus_twitter_pl_3shot_20_05_2026_17_09_07	2026-05-21T00:09:18Z	state/train1_election2020_nm_21_04_2026_00_07_19/checkpoint/state_dict_3000.ckpt	3	2	12	False	1000	1000	classification	2
election2020+pl	covid19_twitter+lp	0.4811088542	void_pre_20260723	phxjg00q	eval_election2020_pl_to_covid19_twitter_lp_3shot_20_05_2026_17_08_42	2026-05-21T00:08:51Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
election2020+pl	covid19_twitter+nm	0.8074107037	reported_legacy	dfmv0d53	eval_election2020_pl_to_covid19_twitter_nm_3shot_20_05_2026_17_07_58	2026-05-21T00:08:12Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
election2020+pl	covid19_twitter+pl	0.5112838403	reported_legacy	4vdhr26k	eval_election2020_pl_to_covid19_twitter_pl_3shot_20_05_2026_17_09_14	2026-05-21T00:09:22Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	2	12	False	1000	1000	classification	2
election2020+pl	covid_political+nm	0.8178712477	reported_legacy	9tzc311v	eval_election2020_pl_to_covid_political_nm_3shot_20_05_2026_17_05_57	2026-05-21T00:05:59Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	3	12	True	500	500	neighbor_matching	2
election2020+pl	covid_political+pl	0.9245458333	reported_legacy	4zzt5l3s	eval_election2020_pl_to_covid_political_pl_3shot_20_05_2026_17_06_47	2026-05-21T00:06:49Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	2	12	True	500	500	classification	2
election2020+pl	election2020+nm	0.8194366667	reported_legacy	0s79gwus	eval_election2020_pl_to_election2020_nm_3shot_20_05_2026_17_05_55	2026-05-21T00:06:00Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	3	1	False	500	500	neighbor_matching	2
election2020+pl	election2020+pl	0.9920080000	reported_legacy	l36bgbxs	eval_election2020_pl_to_election2020_pl_3shot_20_05_2026_17_06_36	2026-05-21T00:06:39Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	2	1	False	500	500	classification	2
election2020+pl	midterm+lp	0.5023118924	void_pre_20260723	sadr4fae	eval_election2020_pl_to_midterm_lp_3shot_20_05_2026_17_07_07	2026-05-21T00:07:10Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
election2020+pl	midterm+nm	0.7093767170	reported_legacy	37hz73lg	eval_election2020_pl_to_midterm_nm_3shot_20_05_2026_17_06_28	2026-05-21T00:06:31Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
election2020+pl	midterm+pl	0.7674992361	reported_legacy	8ulyucyr	eval_election2020_pl_to_midterm_pl_3shot_20_05_2026_17_07_40	2026-05-21T00:07:44Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	2	12	False	1000	1000	classification	2
election2020+pl	ukr_rus_suspended+nm	0.5951913333	reported_legacy	bxcxscc3	eval_election2020_pl_to_ukr_rus_suspended_nm_3shot_20_05_2026_17_05_34	2026-05-21T00:05:38Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	3	1	False	500	500	neighbor_matching	2
election2020+pl	ukr_rus_suspended+pl	0.4987280000	reported_legacy	f9edw4ds	eval_election2020_pl_to_ukr_rus_suspended_pl_3shot_20_05_2026_17_05_54	2026-05-21T00:05:57Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	2	1	False	500	500	classification	2
election2020+pl	ukr_rus_twitter+lp	0.3956868611	void_pre_20260723	cdtwj8d5	eval_election2020_pl_to_ukr_rus_twitter_lp_3shot_20_05_2026_17_10_24	2026-05-21T00:10:42Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
election2020+pl	ukr_rus_twitter+nm	0.7714923640	reported_legacy	xsy7ah61	eval_election2020_pl_to_ukr_rus_twitter_nm_3shot_20_05_2026_17_09_39	2026-05-21T00:09:49Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
election2020+pl	ukr_rus_twitter+pl	0.6295860937	reported_legacy	18za3ep3	eval_election2020_pl_to_ukr_rus_twitter_pl_3shot_20_05_2026_17_11_26	2026-05-21T00:11:39Z	state/train1_election2020_pl_21_04_2026_00_22_36/checkpoint/state_dict_3000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_suspended+nm	covid19_twitter+lp	0.7800017500	void_pre_20260723	e4l7ph2m	eval_ukr_rus_suspended_nm_to_covid19_twitter_lp_3shot_20_05_2026_17_10_22	2026-05-21T00:10:30Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
ukr_rus_suspended+nm	covid19_twitter+nm	0.9757351771	reported_legacy	nxpx7p46	eval_ukr_rus_suspended_nm_to_covid19_twitter_nm_3shot_20_05_2026_17_09_41	2026-05-21T00:09:52Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_suspended+nm	covid19_twitter+pl	0.5196402465	reported_legacy	afe4z82c	eval_ukr_rus_suspended_nm_to_covid19_twitter_pl_3shot_20_05_2026_17_10_53	2026-05-21T00:10:59Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_suspended+nm	covid_political+nm	0.8672701991	reported_legacy	axp014mz	eval_ukr_rus_suspended_nm_to_covid_political_nm_3shot_20_05_2026_17_07_06	2026-05-21T00:07:08Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	3	12	True	500	500	neighbor_matching	2
ukr_rus_suspended+nm	covid_political+pl	0.8959480417	reported_legacy	j09sfuwc	eval_ukr_rus_suspended_nm_to_covid_political_pl_3shot_20_05_2026_17_07_57	2026-05-21T00:07:59Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	2	12	True	500	500	classification	2
ukr_rus_suspended+nm	election2020+nm	0.8716546667	reported_legacy	x81vtuf5	eval_ukr_rus_suspended_nm_to_election2020_nm_3shot_20_05_2026_17_07_02	2026-05-21T00:07:05Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
ukr_rus_suspended+nm	election2020+pl	0.9833480000	reported_legacy	aqof31ge	eval_ukr_rus_suspended_nm_to_election2020_pl_3shot_20_05_2026_17_07_41	2026-05-21T00:07:45Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
ukr_rus_suspended+nm	midterm+lp	0.7213683576	void_pre_20260723	zzhvih6c	eval_ukr_rus_suspended_nm_to_midterm_lp_3shot_20_05_2026_17_08_46	2026-05-21T00:08:49Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
ukr_rus_suspended+nm	midterm+nm	0.9434111725	reported_legacy	jf2h7a4l	eval_ukr_rus_suspended_nm_to_midterm_nm_3shot_20_05_2026_17_08_06	2026-05-21T00:08:10Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_suspended+nm	midterm+pl	0.7156958125	reported_legacy	k1siptsj	eval_ukr_rus_suspended_nm_to_midterm_pl_3shot_20_05_2026_17_09_18	2026-05-21T00:09:20Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_suspended+nm	ukr_rus_suspended+nm	0.9228380000	reported_legacy	k1vu1df2	eval_ukr_rus_suspended_nm_to_ukr_rus_suspended_nm_3shot_20_05_2026_17_06_08	2026-05-21T00:06:10Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
ukr_rus_suspended+nm	ukr_rus_suspended+pl	0.4767920000	reported_legacy	1a8fvq1h	eval_ukr_rus_suspended_nm_to_ukr_rus_suspended_pl_3shot_20_05_2026_17_06_25	2026-05-21T00:06:28Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
ukr_rus_suspended+nm	ukr_rus_twitter+lp	0.6969125868	void_pre_20260723	mcnzr89o	eval_ukr_rus_suspended_nm_to_ukr_rus_twitter_lp_3shot_20_05_2026_17_12_46	2026-05-21T00:12:56Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
ukr_rus_suspended+nm	ukr_rus_twitter+nm	0.9651497402	reported_legacy	pqelsclf	eval_ukr_rus_suspended_nm_to_ukr_rus_twitter_nm_3shot_20_05_2026_17_12_00	2026-05-21T00:12:11Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_suspended+nm	ukr_rus_twitter+pl	0.6112167569	reported_legacy	bfavygi8	eval_ukr_rus_suspended_nm_to_ukr_rus_twitter_pl_3shot_20_05_2026_17_13_20	2026-05-21T00:13:34Z	state/train1_ukr_rus_suspended_nm_21_04_2026_00_47_47/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_suspended+pl	covid19_twitter+lp	0.4203767708	void_pre_20260723	w4u50x90	eval_ukr_rus_suspended_pl_to_covid19_twitter_lp_3shot_20_05_2026_17_11_53	2026-05-21T00:12:02Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
ukr_rus_suspended+pl	covid19_twitter+nm	0.4969921678	reported_legacy	qao25hgp	eval_ukr_rus_suspended_pl_to_covid19_twitter_nm_3shot_20_05_2026_17_11_17	2026-05-21T00:11:24Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_suspended+pl	covid19_twitter+pl	0.4527555486	reported_legacy	xgjj8a1e	eval_ukr_rus_suspended_pl_to_covid19_twitter_pl_3shot_20_05_2026_17_12_25	2026-05-21T00:12:31Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_suspended+pl	covid_political+nm	0.4962868773	reported_legacy	zqer80ve	eval_ukr_rus_suspended_pl_to_covid_political_nm_3shot_20_05_2026_17_08_16	2026-05-21T00:08:28Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	3	12	True	500	500	neighbor_matching	2
ukr_rus_suspended+pl	covid_political+pl	0.3909605833	reported_legacy	cogznac9	eval_ukr_rus_suspended_pl_to_covid_political_pl_3shot_20_05_2026_17_09_17	2026-05-21T00:09:20Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	2	12	True	500	500	classification	2
ukr_rus_suspended+pl	election2020+nm	0.4845880000	reported_legacy	bermhf9l	eval_ukr_rus_suspended_pl_to_election2020_nm_3shot_20_05_2026_17_08_07	2026-05-21T00:08:12Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
ukr_rus_suspended+pl	election2020+pl	0.5276540000	reported_legacy	edd1ez4w	eval_ukr_rus_suspended_pl_to_election2020_pl_3shot_20_05_2026_17_08_47	2026-05-21T00:08:50Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
ukr_rus_suspended+pl	midterm+lp	0.4034723819	void_pre_20260723	gt9x77wj	eval_ukr_rus_suspended_pl_to_midterm_lp_3shot_20_05_2026_17_10_17	2026-05-21T00:10:19Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
ukr_rus_suspended+pl	midterm+nm	0.4973318409	reported_legacy	x9dxjrmr	eval_ukr_rus_suspended_pl_to_midterm_nm_3shot_20_05_2026_17_09_40	2026-05-21T00:09:43Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_suspended+pl	midterm+pl	0.5242424306	reported_legacy	qhkv0ipd	eval_ukr_rus_suspended_pl_to_midterm_pl_3shot_20_05_2026_17_10_46	2026-05-21T00:10:49Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_suspended+pl	ukr_rus_suspended+nm	0.4996486667	reported_legacy	19as189m	eval_ukr_rus_suspended_pl_to_ukr_rus_suspended_nm_3shot_20_05_2026_17_06_39	2026-05-21T00:06:41Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
ukr_rus_suspended+pl	ukr_rus_suspended+pl	0.4975640000	reported_legacy	u5psmfri	eval_ukr_rus_suspended_pl_to_ukr_rus_suspended_pl_3shot_20_05_2026_17_06_56	2026-05-21T00:06:58Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
ukr_rus_suspended+pl	ukr_rus_twitter+lp	0.3869437778	void_pre_20260723	v82gdr4s	eval_ukr_rus_suspended_pl_to_ukr_rus_twitter_lp_3shot_20_05_2026_17_15_03	2026-05-21T00:15:14Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
ukr_rus_suspended+pl	ukr_rus_twitter+nm	0.4936630955	reported_legacy	l28oupzz	eval_ukr_rus_suspended_pl_to_ukr_rus_twitter_nm_3shot_20_05_2026_17_14_15	2026-05-21T00:14:27Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_suspended+pl	ukr_rus_twitter+pl	0.4698542153	reported_legacy	bh1vdpi2	eval_ukr_rus_suspended_pl_to_ukr_rus_twitter_pl_3shot_20_05_2026_17_15_36	2026-05-21T00:15:45Z	state/train1_ukr_rus_suspended_pl_21_04_2026_00_48_10/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
