train_id	eval_id	shots	roc_auc	result_status	run_id	run_name	created_at
midterm+nm	midterm+pl	1	0.8478487619	reported_legacy	i8yv98e9	eval_midterm_nm_to_midterm_pl_1shot_13_04_2026_21_47_32	2026-04-14T04:47:34Z
midterm+nm	midterm+pl	3	0.9824527679	reported_legacy	x6ptgi53	eval_midterm_nm_to_midterm_pl_3shot_04_05_2026_23_40_56	2026-05-05T06:41:00Z
midterm+nm	midterm+pl	10	0.9623499869	reported_legacy	durgii2i	eval_midterm_nm_to_midterm_pl_10shot_13_04_2026_21_58_11	2026-04-14T04:58:13Z
midterm+nm	ukr_rus_suspended+nm	0	0.5032440000	reported_legacy	vrc1xk48	eval_midterm_nm_to_ukr_rus_suspended_nm_0shot_20_05_2026_15_47_55	2026-05-20T22:48:01Z
midterm+nm	ukr_rus_suspended+nm	1	0.6636976344	reported_legacy	jnkdz57w	eval_midterm_nm_to_ukr_rus_suspended_nm_1shot_22_04_2026_23_24_42	2026-04-23T06:24:44Z
midterm+nm	ukr_rus_suspended+nm	3	0.7083412402	reported_legacy	hxtmu4op	eval_midterm_nm_to_ukr_rus_suspended_nm_3shot_04_05_2026_23_51_30	2026-05-05T06:51:31Z
midterm+nm	ukr_rus_suspended+nm	10	0.7444866667	reported_legacy	7al71pma	eval_midterm_nm_to_ukr_rus_suspended_nm_10shot_20_05_2026_15_49_21	2026-05-20T22:49:22Z
midterm+nm	ukr_rus_suspended+pl	0	0.5298640000	reported_legacy	7ma0bbt2	eval_midterm_nm_to_ukr_rus_suspended_pl_0shot_20_05_2026_15_48_31	2026-05-20T22:48:32Z
midterm+nm	ukr_rus_suspended+pl	1	0.4992232900	reported_legacy	cz9r4qrb	eval_midterm_nm_to_ukr_rus_suspended_pl_1shot_22_04_2026_23_27_12	2026-04-23T06:27:14Z
midterm+nm	ukr_rus_suspended+pl	3	0.5049977283	reported_legacy	ib9h6dms	eval_midterm_nm_to_ukr_rus_suspended_pl_3shot_04_05_2026_23_54_20	2026-05-05T06:54:21Z
midterm+nm	ukr_rus_suspended+pl	10	0.4891020000	reported_legacy	gtjpuqoz	eval_midterm_nm_to_ukr_rus_suspended_pl_10shot_20_05_2026_15_49_54	2026-05-20T22:49:56Z
midterm+nm	ukr_rus_twitter+lp	0	0.4603065043	void_pre_20260723	wj703kek	eval_midterm_nm_to_ukr_rus_twitter_lp_0shot_04_05_2026_22_57_37	2026-05-05T05:57:47Z
midterm+nm	ukr_rus_twitter+lp	1	0.6810279808	void_pre_20260723	g6o0x7et	eval_midterm_nm_to_ukr_rus_twitter_lp_1shot_13_04_2026_23_46_40	2026-04-14T06:46:45Z
midterm+nm	ukr_rus_twitter+lp	3	0.6984594507	void_pre_20260723	wiasi8cq	eval_midterm_nm_to_ukr_rus_twitter_lp_3shot_04_05_2026_23_07_35	2026-05-05T06:07:48Z
midterm+nm	ukr_rus_twitter+lp	10	0.6945035367	void_pre_20260723	pyo5d2rf	eval_midterm_nm_to_ukr_rus_twitter_lp_10shot_14_04_2026_00_00_12	2026-04-14T07:00:18Z
midterm+nm	ukr_rus_twitter+nm	0	0.5005020517	reported_legacy	0yyfxqdw	eval_midterm_nm_to_ukr_rus_twitter_nm_0shot_04_05_2026_23_32_03	2026-05-05T06:32:08Z
midterm+nm	ukr_rus_twitter+nm	1	0.9493924710	reported_legacy	fhjfc5v8	eval_midterm_nm_to_ukr_rus_twitter_nm_1shot_13_04_2026_23_43_40	2026-04-14T06:43:45Z
midterm+nm	ukr_rus_twitter+nm	3	0.9720047040	reported_legacy	e4ieesrp	eval_midterm_nm_to_ukr_rus_twitter_nm_3shot_04_05_2026_23_36_10	2026-05-05T06:36:15Z
midterm+nm	ukr_rus_twitter+nm	10	0.9794402098	reported_legacy	k6ry9j05	eval_midterm_nm_to_ukr_rus_twitter_nm_10shot_13_04_2026_23_55_29	2026-04-14T06:55:34Z
midterm+nm	ukr_rus_twitter+pl	0	0.4966979103	reported_legacy	kqxhtbgq	eval_midterm_nm_to_ukr_rus_twitter_pl_0shot_04_05_2026_23_34_49	2026-05-05T06:34:54Z
midterm+nm	ukr_rus_twitter+pl	1	0.5657314576	reported_legacy	0ofphj5i	eval_midterm_nm_to_ukr_rus_twitter_pl_1shot_13_04_2026_23_47_58	2026-04-14T06:48:03Z
midterm+nm	ukr_rus_twitter+pl	3	0.6186778151	reported_legacy	rcwdb3f0	eval_midterm_nm_to_ukr_rus_twitter_pl_3shot_04_05_2026_23_39_33	2026-05-05T06:39:37Z
midterm+nm	ukr_rus_twitter+pl	10	0.6984336835	reported_legacy	gi6cpw6h	eval_midterm_nm_to_ukr_rus_twitter_pl_10shot_14_04_2026_00_02_08	2026-04-14T07:02:12Z
midterm+pl	covid19_twitter+lp	0	0.4870606415	void_pre_20260723	xevn3fb4	eval_midterm_pl_to_covid19_twitter_lp_0shot_04_05_2026_23_14_03	2026-05-05T06:14:10Z
midterm+pl	covid19_twitter+lp	1	0.5687570850	void_pre_20260723	3m1gz9nd	eval_midterm_pl_to_covid19_twitter_lp_1shot_13_04_2026_22_19_37	2026-04-14T05:19:42Z
midterm+pl	covid19_twitter+lp	3	0.5847167043	void_pre_20260723	c4tle2cl	eval_midterm_pl_to_covid19_twitter_lp_3shot_04_05_2026_23_18_11	2026-05-05T06:18:17Z
midterm+pl	covid19_twitter+lp	10	0.5827967578	void_pre_20260723	glsi5pfs	eval_midterm_pl_to_covid19_twitter_lp_10shot_13_04_2026_22_29_10	2026-04-14T05:29:15Z
midterm+pl	covid19_twitter+nm	0	0.5002686192	reported_legacy	lm4qhwnn	eval_midterm_pl_to_covid19_twitter_nm_0shot_04_05_2026_23_44_19	2026-05-05T06:44:23Z
midterm+pl	covid19_twitter+nm	1	0.6212683168	reported_legacy	sxsczt1o	eval_midterm_pl_to_covid19_twitter_nm_1shot_13_04_2026_22_17_46	2026-04-14T05:17:50Z
midterm+pl	covid19_twitter+nm	3	0.6489940128	reported_legacy	88usrorb	eval_midterm_pl_to_covid19_twitter_nm_3shot_04_05_2026_23_46_49	2026-05-05T06:46:53Z
midterm+pl	covid19_twitter+nm	10	0.6704862086	reported_legacy	0zqr75bo	eval_midterm_pl_to_covid19_twitter_nm_10shot_13_04_2026_22_26_01	2026-04-14T05:26:06Z
midterm+pl	covid19_twitter+pl	0	0.4339461235	reported_legacy	kkn9vy2b	eval_midterm_pl_to_covid19_twitter_pl_0shot_04_05_2026_23_46_02	2026-05-05T06:46:08Z
midterm+pl	covid19_twitter+pl	1	0.5077813761	reported_legacy	da5s0d9l	eval_midterm_pl_to_covid19_twitter_pl_1shot_13_04_2026_22_20_26	2026-04-14T05:20:31Z
midterm+pl	covid19_twitter+pl	3	0.4446873457	reported_legacy	hi95lh3l	eval_midterm_pl_to_covid19_twitter_pl_3shot_04_05_2026_23_48_54	2026-05-05T06:49:01Z
midterm+pl	covid19_twitter+pl	10	0.5294988699	reported_legacy	xhb4zns9	eval_midterm_pl_to_covid19_twitter_pl_10shot_13_04_2026_22_30_23	2026-04-14T05:30:28Z
midterm+pl	covid_political+nm	0	0.4996638216	reported_legacy	2nvp5ma1	eval_midterm_pl_to_covid_political_nm_0shot_04_05_2026_23_47_06	2026-05-05T06:47:08Z
midterm+pl	covid_political+nm	1	0.5385758990	reported_legacy	udf8fms1	eval_midterm_pl_to_covid_political_nm_1shot_22_04_2026_23_50_07	2026-04-23T06:50:08Z
midterm+pl	covid_political+nm	3	0.5547339450	reported_legacy	qimjwyfw	eval_midterm_pl_to_covid_political_nm_3shot_04_05_2026_23_50_27	2026-05-05T06:50:29Z
midterm+pl	covid_political+nm	10	0.5863878656	reported_legacy	dczal2v8	eval_midterm_pl_to_covid_political_nm_10shot_22_04_2026_23_53_40	2026-04-23T06:53:42Z
midterm+pl	covid_political+pl	0	0.3503173889	reported_legacy	b5vh156h	eval_midterm_pl_to_covid_political_pl_0shot_04_05_2026_23_49_44	2026-05-05T06:49:46Z
midterm+pl	covid_political+pl	1	0.5310975889	reported_legacy	kxzrgpp8	eval_midterm_pl_to_covid_political_pl_1shot_22_04_2026_23_52_55	2026-04-23T06:52:57Z
midterm+pl	covid_political+pl	3	0.5974225350	reported_legacy	wwk18bul	eval_midterm_pl_to_covid_political_pl_3shot_04_05_2026_23_53_36	2026-05-05T06:53:38Z
midterm+pl	covid_political+pl	10	0.6027737961	reported_legacy	2tel8t3i	eval_midterm_pl_to_covid_political_pl_10shot_22_04_2026_23_58_15	2026-04-23T06:58:16Z
midterm+pl	election2020+nm	0	0.5054066667	reported_legacy	9e413kik	eval_midterm_pl_to_election2020_nm_0shot_20_05_2026_15_53_36	2026-05-20T22:53:39Z
midterm+pl	election2020+nm	1	0.5843506811	reported_legacy	pogz4czg	eval_midterm_pl_to_election2020_nm_1shot_23_04_2026_00_49_47	2026-04-23T07:49:50Z
midterm+pl	election2020+nm	3	0.6160326356	reported_legacy	llowcug8	eval_midterm_pl_to_election2020_nm_3shot_05_05_2026_00_29_01	2026-05-05T07:29:04Z
midterm+pl	election2020+nm	10	0.6462460000	reported_legacy	frcvtrj4	eval_midterm_pl_to_election2020_nm_10shot_20_05_2026_15_55_07	2026-05-20T22:55:09Z
midterm+pl	election2020+pl	0	0.8374960000	reported_legacy	96fy7zfz	eval_midterm_pl_to_election2020_pl_0shot_20_05_2026_15_53_53	2026-05-20T22:53:55Z
midterm+pl	election2020+pl	1	0.6396696622	reported_legacy	v6b3jnei	eval_midterm_pl_to_election2020_pl_1shot_23_04_2026_00_57_24	2026-04-23T07:57:27Z
midterm+pl	election2020+pl	3	0.7226268500	reported_legacy	wtyken3i	eval_midterm_pl_to_election2020_pl_3shot_05_05_2026_00_37_58	2026-05-05T07:38:00Z
midterm+pl	election2020+pl	10	0.7344840000	reported_legacy	h0i19z45	eval_midterm_pl_to_election2020_pl_10shot_20_05_2026_15_56_22	2026-05-20T22:56:25Z
midterm+pl	midterm+lp	0	0.5071513381	void_pre_20260723	1qd12y17	eval_midterm_pl_to_midterm_lp_0shot_04_05_2026_23_18_23	2026-05-05T06:18:26Z
midterm+pl	midterm+lp	1	0.5575617733	void_pre_20260723	ov5el2ct	eval_midterm_pl_to_midterm_lp_1shot_13_04_2026_22_22_57	2026-04-14T05:22:59Z
midterm+pl	midterm+lp	3	0.5083317393	void_pre_20260723	31oqryxk	eval_midterm_pl_to_midterm_lp_3shot_04_05_2026_23_23_21	2026-05-05T06:23:24Z
midterm+pl	midterm+lp	10	0.5215429062	void_pre_20260723	vlcjp637	eval_midterm_pl_to_midterm_lp_10shot_13_04_2026_22_32_34	2026-04-14T05:32:36Z
midterm+pl	midterm+nm	0	0.5029341000	reported_legacy	fpvpt736	eval_midterm_pl_to_midterm_nm_0shot_04_05_2026_23_53_42	2026-05-05T06:53:45Z
midterm+pl	midterm+nm	1	0.7277066658	reported_legacy	dxeepuq2	eval_midterm_pl_to_midterm_nm_1shot_13_04_2026_22_20_56	2026-04-14T05:20:58Z
midterm+pl	midterm+nm	3	0.6971500332	reported_legacy	zkig06qy	eval_midterm_pl_to_midterm_nm_3shot_04_05_2026_23_58_28	2026-05-05T06:58:30Z
midterm+pl	midterm+nm	10	0.7731215212	reported_legacy	2vutamg4	eval_midterm_pl_to_midterm_nm_10shot_13_04_2026_22_29_27	2026-04-14T05:29:29Z
midterm+pl	midterm+pl	0	0.9945072486	reported_legacy	10unu5gb	eval_midterm_pl_to_midterm_pl_0shot_04_05_2026_23_56_41	2026-05-05T06:56:44Z
midterm+pl	midterm+pl	1	0.9867903303	reported_legacy	ilzdskk2	eval_midterm_pl_to_midterm_pl_1shot_13_04_2026_22_24_00	2026-04-14T05:24:02Z
midterm+pl	midterm+pl	3	0.9895654469	reported_legacy	4byc7g5t	eval_midterm_pl_to_midterm_pl_3shot_05_05_2026_00_02_11	2026-05-05T07:02:15Z
midterm+pl	midterm+pl	10	0.9880692583	reported_legacy	xres561j	eval_midterm_pl_to_midterm_pl_10shot_13_04_2026_22_34_11	2026-04-14T05:34:14Z
midterm+pl	ukr_rus_suspended+nm	0	0.4994340000	reported_legacy	kr8643s7	eval_midterm_pl_to_ukr_rus_suspended_nm_0shot_20_05_2026_15_52_09	2026-05-20T22:52:11Z
midterm+pl	ukr_rus_suspended+nm	1	0.5222627405	reported_legacy	tl1496j3	eval_midterm_pl_to_ukr_rus_suspended_nm_1shot_22_04_2026_23_50_53	2026-04-23T06:50:55Z
midterm+pl	ukr_rus_suspended+nm	3	0.5385004734	reported_legacy	s1bhxwq3	eval_midterm_pl_to_ukr_rus_suspended_nm_3shot_05_05_2026_00_05_28	2026-05-05T07:05:30Z
midterm+pl	ukr_rus_suspended+nm	10	0.5729026667	reported_legacy	7sixc39q	eval_midterm_pl_to_ukr_rus_suspended_nm_10shot_20_05_2026_15_53_13	2026-05-20T22:53:15Z
midterm+pl	ukr_rus_suspended+pl	0	0.4987200000	reported_legacy	bbsmsmeu	eval_midterm_pl_to_ukr_rus_suspended_pl_0shot_20_05_2026_15_52_25	2026-05-20T22:52:26Z
midterm+pl	ukr_rus_suspended+pl	1	0.4987019761	reported_legacy	imuq7yss	eval_midterm_pl_to_ukr_rus_suspended_pl_1shot_22_04_2026_23_53_24	2026-04-23T06:53:26Z
midterm+pl	ukr_rus_suspended+pl	3	0.4949821839	reported_legacy	9sdcs26z	eval_midterm_pl_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_08_18	2026-05-05T07:08:21Z
midterm+pl	ukr_rus_suspended+pl	10	0.4691140000	reported_legacy	9eyatotz	eval_midterm_pl_to_ukr_rus_suspended_pl_10shot_20_05_2026_15_53_47	2026-05-20T22:53:48Z
midterm+pl	ukr_rus_twitter+lp	0	0.4971095526	void_pre_20260723	yc54d7lg	eval_midterm_pl_to_ukr_rus_twitter_lp_0shot_04_05_2026_23_29_13	2026-05-05T06:29:19Z
midterm+pl	ukr_rus_twitter+lp	1	0.5707843064	void_pre_20260723	oj3tyrn8	eval_midterm_pl_to_ukr_rus_twitter_lp_1shot_14_04_2026_00_38_44	2026-04-14T07:38:49Z
midterm+pl	ukr_rus_twitter+lp	3	0.5764418394	void_pre_20260723	3im0i73j	eval_midterm_pl_to_ukr_rus_twitter_lp_3shot_14_04_2026_00_44_50	2026-04-14T07:44:55Z
midterm+pl	ukr_rus_twitter+lp	10	0.5670727000	void_pre_20260723	ni1fh4og	eval_midterm_pl_to_ukr_rus_twitter_lp_10shot_14_04_2026_00_52_27	2026-04-14T07:52:32Z
midterm+pl	ukr_rus_twitter+nm	0	0.5007573301	reported_legacy	o0910jwo	eval_midterm_pl_to_ukr_rus_twitter_nm_0shot_04_05_2026_23_50_00	2026-05-05T06:50:05Z
midterm+pl	ukr_rus_twitter+nm	1	0.6204286698	reported_legacy	ti9km10n	eval_midterm_pl_to_ukr_rus_twitter_nm_1shot_14_04_2026_00_35_47	2026-04-14T07:35:52Z
midterm+pl	ukr_rus_twitter+nm	3	0.6509869260	reported_legacy	qyzpdlab	eval_midterm_pl_to_ukr_rus_twitter_nm_3shot_04_05_2026_23_54_01	2026-05-05T06:54:06Z
midterm+pl	ukr_rus_twitter+nm	10	0.6737738195	reported_legacy	ondim1nx	eval_midterm_pl_to_ukr_rus_twitter_nm_10shot_14_04_2026_00_47_43	2026-04-14T07:47:48Z
midterm+pl	ukr_rus_twitter+pl	0	0.7268538083	reported_legacy	b319x3ao	eval_midterm_pl_to_ukr_rus_twitter_pl_0shot_04_05_2026_23_52_45	2026-05-05T06:52:50Z
midterm+pl	ukr_rus_twitter+pl	1	0.6044852222	reported_legacy	gg0auw1b	eval_midterm_pl_to_ukr_rus_twitter_pl_1shot_14_04_2026_00_40_04	2026-04-14T07:40:09Z
midterm+pl	ukr_rus_twitter+pl	3	0.4580338760	reported_legacy	kb70zl4h	eval_midterm_pl_to_ukr_rus_twitter_pl_3shot_04_05_2026_23_57_18	2026-05-05T06:57:28Z
midterm+pl	ukr_rus_twitter+pl	10	0.7492795669	reported_legacy	hn8bsxfa	eval_midterm_pl_to_ukr_rus_twitter_pl_10shot_14_04_2026_00_54_21	2026-04-14T07:54:26Z
ukr_rus_twitter+lp	covid19_twitter+lp	0	0.6037907806	void_pre_20260723	39byyzvt	eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_0shot_04_05_2026_23_29_45	2026-05-05T06:29:53Z
ukr_rus_twitter+lp	covid19_twitter+lp	1	0.8491070203	void_pre_20260723	p9qpsn0t	eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_1shot_13_04_2026_22_03_16	2026-04-14T05:03:21Z
ukr_rus_twitter+lp	covid19_twitter+lp	3	0.8573320965	void_pre_20260723	xa4vkht6	eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_3shot_13_04_2026_22_07_03	2026-04-14T05:07:08Z
ukr_rus_twitter+lp	covid19_twitter+lp	10	0.8407015407	void_pre_20260723	gciq0s8m	eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_10shot_13_04_2026_22_11_43	2026-04-14T05:11:48Z
ukr_rus_twitter+lp	covid19_twitter+nm	0	0.4974020516	reported_legacy	km230i1z	eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_0shot_04_05_2026_23_55_21	2026-05-05T06:55:26Z
ukr_rus_twitter+lp	covid19_twitter+nm	1	0.8787924652	reported_legacy	fh0n91sx	eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_1shot_13_04_2026_22_01_23	2026-04-14T05:01:27Z
ukr_rus_twitter+lp	covid19_twitter+nm	3	0.9174163219	reported_legacy	tfi6fmu9	eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_3shot_04_05_2026_23_57_48	2026-05-05T06:57:52Z
ukr_rus_twitter+lp	covid19_twitter+nm	10	0.9203866155	reported_legacy	v93m142d	eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_10shot_13_04_2026_22_08_49	2026-04-14T05:08:53Z
ukr_rus_twitter+lp	covid19_twitter+pl	0	0.5394330406	reported_legacy	hjx9p58j	eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_0shot_04_05_2026_23_57_03	2026-05-05T06:57:08Z
ukr_rus_twitter+lp	covid19_twitter+pl	1	0.5234040086	reported_legacy	3tum5ejc	eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_1shot_13_04_2026_22_04_07	2026-04-14T05:04:12Z
ukr_rus_twitter+lp	covid19_twitter+pl	3	0.5438706463	reported_legacy	ooktycn6	eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_3shot_04_05_2026_23_59_47	2026-05-05T06:59:52Z
ukr_rus_twitter+lp	covid19_twitter+pl	10	0.5477925212	reported_legacy	npy3lg5z	eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_10shot_13_04_2026_22_12_56	2026-04-14T05:13:00Z
ukr_rus_twitter+lp	covid_political+nm	0	0.5006896074	reported_legacy	6c7l46ht	eval_ukr_rus_twitter_lp_to_covid_political_nm_0shot_05_05_2026_00_01_39	2026-05-05T07:01:41Z
ukr_rus_twitter+lp	covid_political+nm	1	0.5592858809	reported_legacy	gwfsp9tu	eval_ukr_rus_twitter_lp_to_covid_political_nm_1shot_23_04_2026_00_16_28	2026-04-23T07:16:30Z
ukr_rus_twitter+lp	covid_political+nm	3	0.5950178806	reported_legacy	bohax427	eval_ukr_rus_twitter_lp_to_covid_political_nm_3shot_05_05_2026_00_04_55	2026-05-05T07:04:56Z
ukr_rus_twitter+lp	covid_political+nm	10	0.6112754861	reported_legacy	b474mhz8	eval_ukr_rus_twitter_lp_to_covid_political_nm_10shot_23_04_2026_00_20_01	2026-04-23T07:20:03Z
ukr_rus_twitter+lp	covid_political+pl	0	0.7013640328	reported_legacy	jh1phiox	eval_ukr_rus_twitter_lp_to_covid_political_pl_0shot_05_05_2026_00_04_11	2026-05-05T07:04:13Z
ukr_rus_twitter+lp	covid_political+pl	1	0.5754546867	reported_legacy	gb6z0kw5	eval_ukr_rus_twitter_lp_to_covid_political_pl_1shot_23_04_2026_00_19_16	2026-04-23T07:19:18Z
ukr_rus_twitter+lp	covid_political+pl	3	0.5702749022	reported_legacy	c8skjkrf	eval_ukr_rus_twitter_lp_to_covid_political_pl_3shot_05_05_2026_00_08_08	2026-05-05T07:08:10Z
ukr_rus_twitter+lp	covid_political+pl	10	0.5891608633	reported_legacy	cg0709x5	eval_ukr_rus_twitter_lp_to_covid_political_pl_10shot_23_04_2026_00_24_36	2026-04-23T07:24:37Z
ukr_rus_twitter+lp	election2020+nm	0	0.4892173333	reported_legacy	t8q08sg9	eval_ukr_rus_twitter_lp_to_election2020_nm_0shot_20_05_2026_16_00_29	2026-05-20T23:00:32Z
ukr_rus_twitter+lp	election2020+nm	1	0.6313007233	reported_legacy	lkwacpt8	eval_ukr_rus_twitter_lp_to_election2020_nm_1shot_23_04_2026_02_08_26	2026-04-23T09:08:28Z
ukr_rus_twitter+lp	election2020+nm	3	0.6681031857	reported_legacy	ipaba1x8	eval_ukr_rus_twitter_lp_to_election2020_nm_3shot_05_05_2026_01_15_13	2026-05-05T08:15:15Z
ukr_rus_twitter+lp	election2020+nm	10	0.6928740000	reported_legacy	ruddggyr	eval_ukr_rus_twitter_lp_to_election2020_nm_10shot_20_05_2026_16_01_59	2026-05-20T23:02:02Z
ukr_rus_twitter+lp	election2020+pl	0	0.3938800000	reported_legacy	0jl21xm8	eval_ukr_rus_twitter_lp_to_election2020_pl_0shot_20_05_2026_16_00_46	2026-05-20T23:00:49Z
ukr_rus_twitter+lp	election2020+pl	1	0.6393987350	reported_legacy	d7klq7i6	eval_ukr_rus_twitter_lp_to_election2020_pl_1shot_23_04_2026_02_16_13	2026-04-23T09:16:16Z
ukr_rus_twitter+lp	election2020+pl	3	0.6813215289	reported_legacy	69i4jlns	eval_ukr_rus_twitter_lp_to_election2020_pl_3shot_05_05_2026_01_24_31	2026-05-05T08:24:43Z
ukr_rus_twitter+lp	election2020+pl	10	0.7116100000	reported_legacy	cbjws9n7	eval_ukr_rus_twitter_lp_to_election2020_pl_10shot_20_05_2026_16_03_15	2026-05-20T23:03:17Z
ukr_rus_twitter+lp	midterm+lp	0	0.6306119553	void_pre_20260723	o57up1kn	eval_ukr_rus_twitter_lp_to_midterm_lp_0shot_13_04_2026_21_55_27	2026-04-14T04:55:29Z
ukr_rus_twitter+lp	midterm+lp	1	0.7654956707	void_pre_20260723	4ndf25um	eval_ukr_rus_twitter_lp_to_midterm_lp_1shot_13_04_2026_21_59_25	2026-04-14T04:59:28Z
ukr_rus_twitter+lp	midterm+lp	3	0.7662499675	void_pre_20260723	80xpta0a	eval_ukr_rus_twitter_lp_to_midterm_lp_3shot_13_04_2026_22_03_52	2026-04-14T05:03:54Z
ukr_rus_twitter+lp	midterm+lp	10	0.7480704315	void_pre_20260723	w5dsfbyr	eval_ukr_rus_twitter_lp_to_midterm_lp_10shot_13_04_2026_22_10_16	2026-04-14T05:10:19Z
ukr_rus_twitter+lp	midterm+nm	0	0.4991250794	reported_legacy	ch6d8izk	eval_ukr_rus_twitter_lp_to_midterm_nm_0shot_05_05_2026_00_14_41	2026-05-05T07:14:45Z
ukr_rus_twitter+lp	midterm+nm	1	0.8217130541	reported_legacy	s0rtv2z7	eval_ukr_rus_twitter_lp_to_midterm_nm_1shot_13_04_2026_21_57_19	2026-04-14T04:57:21Z
ukr_rus_twitter+lp	midterm+nm	3	0.8273715897	reported_legacy	jvvic739	eval_ukr_rus_twitter_lp_to_midterm_nm_3shot_05_05_2026_00_19_28	2026-05-05T07:19:30Z
ukr_rus_twitter+lp	midterm+nm	10	0.8689009918	reported_legacy	drd3tv0v	eval_ukr_rus_twitter_lp_to_midterm_nm_10shot_13_04_2026_22_06_10	2026-04-14T05:06:13Z
ukr_rus_twitter+lp	midterm+pl	0	0.4290517001	reported_legacy	qa1vooqt	eval_ukr_rus_twitter_lp_to_midterm_pl_0shot_05_05_2026_00_17_45	2026-05-05T07:17:48Z
ukr_rus_twitter+lp	midterm+pl	1	0.5336479632	reported_legacy	68w5s06j	eval_ukr_rus_twitter_lp_to_midterm_pl_1shot_13_04_2026_22_00_35	2026-04-14T05:00:37Z
ukr_rus_twitter+lp	midterm+pl	3	0.5286291771	reported_legacy	o88tptbh	eval_ukr_rus_twitter_lp_to_midterm_pl_3shot_05_05_2026_00_23_10	2026-05-05T07:23:12Z
ukr_rus_twitter+lp	midterm+pl	10	0.6581649257	reported_legacy	mok5uvuj	eval_ukr_rus_twitter_lp_to_midterm_pl_10shot_13_04_2026_22_12_00	2026-04-14T05:12:03Z
ukr_rus_twitter+lp	ukr_rus_suspended+nm	0	0.4957986667	reported_legacy	ykhjbspk	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_nm_0shot_20_05_2026_15_56_01	2026-05-20T22:56:02Z
ukr_rus_twitter+lp	ukr_rus_suspended+nm	1	0.5973532516	reported_legacy	ss9dagry	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_nm_1shot_23_04_2026_00_15_47	2026-04-23T07:15:49Z
ukr_rus_twitter+lp	ukr_rus_suspended+nm	3	0.6391909473	reported_legacy	huvy9dco	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_nm_3shot_05_05_2026_00_19_21	2026-05-05T07:19:23Z
ukr_rus_twitter+lp	ukr_rus_suspended+nm	10	0.6901366667	reported_legacy	982hzham	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_nm_10shot_20_05_2026_15_57_03	2026-05-20T22:57:05Z
ukr_rus_twitter+lp	ukr_rus_suspended+pl	0	0.4890520000	reported_legacy	q591vl5m	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_pl_0shot_20_05_2026_15_56_16	2026-05-20T22:56:17Z
ukr_rus_twitter+lp	ukr_rus_suspended+pl	1	0.5034739989	reported_legacy	fxvddrm6	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_pl_1shot_23_04_2026_00_18_19	2026-04-23T07:18:21Z
ukr_rus_twitter+lp	ukr_rus_suspended+pl	3	0.5096541511	reported_legacy	8hxosp5r	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_22_13	2026-05-05T07:22:14Z
ukr_rus_twitter+lp	ukr_rus_suspended+pl	10	0.5445000000	reported_legacy	uev8u6ht	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_pl_10shot_20_05_2026_15_57_37	2026-05-20T22:57:38Z
ukr_rus_twitter+lp	ukr_rus_twitter+lp	0	0.7042375389	void_pre_20260723	p1udx626	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_0shot_13_04_2026_21_58_36	2026-04-14T04:58:40Z
ukr_rus_twitter+lp	ukr_rus_twitter+lp	1	0.9144525515	void_pre_20260723	0iyt5awd	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_1shot_13_04_2026_22_01_40	2026-04-14T05:01:44Z
ukr_rus_twitter+lp	ukr_rus_twitter+lp	3	0.9210111807	void_pre_20260723	e8bx3imo	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_3shot_13_04_2026_22_05_05	2026-04-14T05:05:09Z
ukr_rus_twitter+lp	ukr_rus_twitter+lp	10	0.9132896072	void_pre_20260723	ktq4lwv5	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_10shot_13_04_2026_22_09_25	2026-04-14T05:09:29Z
ukr_rus_twitter+lp	ukr_rus_twitter+nm	0	0.4978470138	reported_legacy	p12ta3p8	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_nm_0shot_05_05_2026_00_07_56	2026-05-05T07:08:01Z
ukr_rus_twitter+lp	ukr_rus_twitter+nm	1	0.9155772946	reported_legacy	lwsusayd	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_nm_1shot_13_04_2026_22_00_00	2026-04-14T05:00:03Z
